﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025112314,   1013.5,   1017.0,     26.8,     19.7,       65,      3.6,     70.0,      9.3,     50.0,      0.0,      0.0,      1.0,     2.18,     None,     3.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112315,   1013.6,   1017.1,     26.2,     19.1,       65,      2.7,    100.0,      9.1,    100.0,      0.0,      0.0,      1.0,     1.63,     None,     2.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112316,   1013.9,   1017.4,     25.2,     19.6,       71,      3.9,    100.0,      9.0,     90.0,      0.0,      0.0,      1.0,     0.93,     None,     0.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112317,   1014.4,   1017.9,     24.4,     19.7,       75,      3.4,    100.0,      7.6,     70.0,      0.0,      0.0,      0.8,     0.24,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112318,   1014.8,   1018.3,     24.0,     19.5,       76,      3.1,    100.0,      7.7,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112319,   1015.2,   1018.8,     23.5,     19.5,       78,      2.6,    100.0,      6.8,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112320,   1015.0,   1018.6,     23.2,     19.6,       80,      2.2,    100.0,      5.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112321,   1014.9,   1018.5,     23.0,     19.6,       81,      2.7,    100.0,      6.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112322,   1014.8,   1018.4,     22.8,     19.0,       79,      2.6,    100.0,      6.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112323,   1014.4,   1018.0,     22.4,     18.6,       79,      2.4,    100.0,      6.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112324,   1014.3,   1017.9,     22.5,     18.5,       78,      2.5,    100.0,      6.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112401,   1014.2,   1017.8,     22.5,     18.3,       77,      2.7,    100.0,      6.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112402,   1013.8,   1017.4,     22.3,     17.9,       76,      2.0,    100.0,      7.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112403,   1013.3,   1016.9,     22.3,     17.5,       74,      2.3,    100.0,      4.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112404,   1013.2,   1016.8,     21.9,     17.5,       76,      1.6,    120.0,      5.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112405,   1013.7,   1017.3,     21.0,     17.2,       79,      1.4,    200.0,      4.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112406,   1014.0,   1017.6,     20.6,     16.0,       75,      1.3,    160.0,      3.3,    180.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112407,   1014.3,   1017.9,     20.3,     15.9,       76,      1.8,    180.0,      3.4,    180.0,      0.0,      0.0,      0.5,     0.09,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112408,   1014.7,   1018.3,     22.0,     17.0,       73,      0.7,    200.0,      3.4,    190.0,      0.0,      0.0,      1.0,     0.62,     None,     0.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112409,   1014.7,   1018.3,     23.2,     17.4,       70,      0.5,    160.0,      2.8,    140.0,      0.0,      0.0,      1.0,     1.33,     None,     1.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112410,   1014.4,   1017.9,     25.7,     18.4,       64,      0.7,    300.0,      3.4,     70.0,      0.0,      0.0,      1.0,     1.94,     None,     3.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112411,   1013.3,   1016.8,     27.0,     18.9,       61,      0.6,     20.0,      2.7,    340.0,      0.0,      0.0,      1.0,     2.32,     None,     4.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112412,   1012.5,   1016.0,     28.2,     19.2,       58,      1.1,    330.0,      3.8,    230.0,      0.0,      0.0,      1.0,     2.52,     None,     5.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112413,   1011.7,   1015.2,     28.1,     19.4,       59,      3.1,    340.0,      5.8,    350.0,      0.0,      0.0,      1.0,     2.49,     None,     4.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112414,   1011.6,   1015.1,     27.1,     19.7,       64,      1.8,    330.0,      4.6,    340.0,      0.0,      0.0,      0.7,     1.60,     None,     3.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112415,   1011.7,   1015.2,     27.2,     19.6,       63,      2.0,    110.0,      6.2,     90.0,      0.0,      0.0,      0.7,     1.22,     None,     1.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112416,   1012.2,   1015.7,     26.2,     19.6,       67,      1.9,    100.0,      8.1,     60.0,      0.0,      0.0,      0.6,     0.76,     None,     0.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112417,   1012.8,   1016.3,     25.0,     19.4,       71,      2.0,     90.0,      7.3,    100.0,      0.0,      0.0,      0.1,     0.18,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112418,   1013.1,   1016.6,     24.7,     19.3,       72,      2.5,    100.0,      6.7,     70.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112419,   1013.6,   1017.1,     24.3,     19.2,       73,      2.3,     90.0,      6.7,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112420,   1014.0,   1017.5,     24.1,     18.8,       72,      2.0,     70.0,      7.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112421,   1014.2,   1017.7,     23.8,     18.5,       72,      2.1,    100.0,      6.1,     40.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112422,   1014.6,   1018.1,     23.6,     18.5,       73,      1.4,     40.0,      4.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112423,   1015.0,   1018.6,     23.0,     18.8,       77,      2.0,    100.0,      3.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112424,   1015.2,   1018.8,     22.5,     19.5,       83,      1.1,    160.0,      4.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112501,   1015.2,   1018.8,     22.4,     19.4,       83,      1.2,    150.0,      2.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112502,   1015.2,   1018.8,     22.0,     17.2,       74,      2.3,     60.0,      9.6,     40.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112503,   1015.4,   1019.0,     22.2,     15.8,       67,      1.5,     80.0,      6.2,     50.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112504,   1016.0,   1019.6,     22.1,     15.2,       65,      1.8,     60.0,      7.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112505,   1016.7,   1020.3,     21.7,     13.9,       61,      2.1,    100.0,      8.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112506,   1017.4,   1021.0,     21.6,     12.5,       56,      2.2,    100.0,      6.8,     90.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112507,   1017.9,   1021.5,     21.4,     10.3,       49,      1.1,     40.0,      8.0,     60.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112508,   1018.3,   1021.9,     21.3,      9.6,       47,      2.2,     80.0,      7.9,     50.0,      0.0,      0.0,      0.0,     0.11,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112509,   1018.6,   1022.2,     21.3,      9.9,       48,      3.0,    110.0,      7.6,    100.0,      0.0,      0.0,      0.0,     0.27,     None,     0.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112510,   1018.4,   1022.0,     21.3,     10.8,       51,      3.5,     80.0,     10.5,    110.0,      0.0,      0.0,      0.0,     0.42,     None,     0.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112511,   1018.2,   1021.8,     20.9,     10.1,       50,      2.9,    110.0,     10.7,    110.0,      0.0,      0.0,      0.0,     0.37,     None,     1.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112512,   1017.3,   1020.9,     21.1,      9.7,       48,      2.8,    100.0,     10.4,     90.0,      0.0,      0.0,      0.0,     0.59,     None,     1.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112513,   1016.5,   1020.1,     21.5,     11.5,       53,      4.2,     50.0,      9.6,     50.0,      0.0,      0.0,      0.0,     1.30,     None,     3.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112514,   1016.4,   1020.0,     21.1,     10.6,       51,      2.9,     90.0,     10.7,     80.0,      0.0,      0.0,      0.2,     1.25,     None,     2.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112515,   1017.0,   1020.6,     20.3,     10.2,       52,      2.8,     90.0,     11.7,     90.0,      0.0,      0.0,      0.0,     0.52,     None,     0.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112516,   1017.2,   1020.8,     20.0,     10.2,       53,      3.9,     90.0,     10.2,    110.0,      0.0,      0.0,      0.0,     0.18,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112517,   1017.5,   1021.1,     19.9,      8.9,       49,      2.7,     90.0,     10.4,     90.0,      0.0,      0.0,      0.0,     0.06,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112518,   1017.9,   1021.5,     19.8,      9.7,       52,      3.0,    110.0,      9.4,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112519,   1018.3,   1021.9,     19.7,      9.9,       53,      3.1,    100.0,      9.8,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112520,   1018.7,   1022.3,     19.6,     10.1,       54,      2.7,    100.0,     10.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112521,   1018.8,   1022.4,     19.5,     10.2,       55,      3.0,    100.0,     12.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112522,   1018.7,   1022.3,     19.0,     10.1,       56,      4.3,    100.0,     11.8,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112523,   1018.7,   1022.3,     18.8,     10.1,       57,      4.0,    100.0,     10.5,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112524,   1018.6,   1022.2,     18.8,     10.1,       57,      3.8,    100.0,     10.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112601,   1018.3,   1021.9,     18.7,      9.8,       56,      4.1,    100.0,     11.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112602,   1018.1,   1021.7,     18.5,     10.1,       58,      3.2,    110.0,      9.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112603,   1017.9,   1021.5,     18.4,      9.8,       57,      4.2,    110.0,     11.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112604,   1017.9,   1021.5,     18.1,     10.0,       59,      2.8,    120.0,     10.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112605,   1018.1,   1021.7,     18.2,     10.1,       59,      3.8,    110.0,     10.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112606,   1018.6,   1022.2,     18.3,     10.2,       59,      3.4,    100.0,      9.6,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112607,   1018.9,   1022.5,     18.5,     10.1,       58,      3.4,    100.0,      9.9,     90.0,      0.0,      0.0,      0.0,     0.07,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112608,   1019.0,   1022.6,     18.9,     10.7,       59,      3.6,    110.0,     10.0,     80.0,      0.0,      0.0,      0.2,     0.36,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112609,   1019.0,   1022.6,     19.8,     11.1,       57,      3.8,    110.0,     11.7,     80.0,      0.0,      0.0,      0.1,     0.75,     None,     1.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112610,   1018.8,   1022.4,     20.4,     10.5,       53,      5.2,    110.0,     12.8,     90.0,      0.0,      0.0,      0.7,     1.29,     None,     2.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112611,   1018.0,   1021.6,     21.2,     10.7,       51,      5.2,    100.0,     12.5,     70.0,      0.0,      0.0,      1.0,     2.08,     None,     4.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112612,   1017.0,   1020.6,     21.6,     10.2,       48,      2.6,    100.0,     11.4,     90.0,      0.0,      0.0,      0.6,     1.67,     None,     4.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112613,   1016.0,   1019.6,     21.5,     11.3,       52,      5.7,    110.0,     13.5,    100.0,      0.0,      0.0,      0.7,     1.65,     None,     4.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112614,   1015.4,   1019.0,     21.3,     11.6,       54,      5.0,    100.0,     12.4,     60.0,      0.0,      0.0,      0.9,     1.64,     None,     3.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112615,   1015.7,   1019.3,     20.7,     10.8,       53,      4.5,    100.0,     12.6,    120.0,      0.0,      0.0,      0.5,     0.96,     None,     1.82,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112616,   1015.9,   1019.5,     20.6,     11.8,       57,      4.7,    110.0,     13.4,    130.0,      0.0,      0.0,      0.2,     0.54,     None,     0.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112617,   1016.4,   1020.0,     20.3,     12.3,       60,      4.3,    120.0,     12.5,     90.0,      0.0,      0.0,      0.3,     0.21,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112618,   1016.7,   1020.3,     20.2,     13.0,       63,      3.3,    110.0,      9.9,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112619,   1016.8,   1020.4,     20.2,     12.2,       60,      3.8,    110.0,      9.8,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112620,   1016.9,   1020.5,     19.9,     12.2,       61,      3.2,    110.0,     10.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112621,   1017.0,   1020.6,     19.9,     12.4,       62,      3.8,    110.0,      9.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112622,   1016.9,   1020.5,     19.9,     12.9,       64,      3.8,    100.0,     10.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112623,   1017.0,   1020.6,     20.4,     13.1,       63,      2.6,    120.0,      8.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112624,   1016.8,   1020.4,     20.3,     13.5,       65,      1.7,    110.0,      7.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112701,   1016.6,   1020.2,     19.9,     13.8,       68,      2.3,    100.0,      6.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112702,   1016.5,   1020.1,     20.3,     14.0,       67,      2.5,    100.0,      6.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112703,   1016.9,   1020.5,     20.5,     14.0,       66,      2.1,    110.0,      6.0,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112704,   1016.9,   1020.5,     20.8,     14.0,       65,      1.5,     80.0,      6.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112705,   1017.3,   1020.9,     20.5,     13.7,       65,      1.5,     60.0,      6.4,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112706,   1017.9,   1021.5,     19.7,     14.7,       73,      0.9,    140.0,      4.8,     40.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112707,   1018.6,   1022.2,     20.0,     14.2,       69,      2.7,     50.0,      7.0,     90.0,      0.0,      0.0,      0.0,     0.05,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112708,   1018.8,   1022.4,     20.8,     14.0,       65,      1.2,     80.0,      7.1,     50.0,      0.0,      0.0,      0.3,     0.47,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112709,   1019.2,   1022.8,     21.6,     12.5,       56,      2.9,     70.0,      9.1,     80.0,      0.0,      0.0,      0.8,     1.25,     None,     1.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112710,   1018.9,   1022.5,     22.1,     11.5,       51,      2.6,     80.0,     11.7,     60.0,      0.0,      0.0,      1.0,     2.13,     None,     3.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112711,   1018.3,   1021.9,     22.5,     11.9,       51,      3.2,     60.0,     12.0,     60.0,      0.0,      0.0,      0.9,     2.35,     None,     5.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112712,   1017.5,   1021.1,     21.8,     11.5,       52,      3.2,     80.0,     10.3,     60.0,      0.0,      0.0,      0.0,     1.34,     None,     3.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112713,   1016.9,   1020.5,     21.4,     10.9,       51,      3.6,     60.0,     11.5,     90.0,      0.0,      0.0,      0.0,     1.62,     None,     4.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112714,   1016.8,   1020.4,     20.9,     10.4,       51,      3.6,    100.0,     10.7,     80.0,      0.0,      0.0,      0.1,     1.28,     None,     2.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112715,   1016.8,   1020.4,     20.8,     10.6,       52,      3.2,     80.0,     11.9,     90.0,      0.0,      0.0,      0.0,     0.88,     None,     1.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112716,   1017.0,   1020.6,     20.4,     10.2,       52,      3.3,     90.0,      9.4,     70.0,      0.0,      0.0,      0.0,     0.40,     None,     0.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112717,   1017.4,   1021.0,     20.2,     10.3,       53,      1.4,    100.0,      9.4,     80.0,      0.0,      0.0,      0.0,     0.11,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112718,   1017.8,   1021.4,     20.0,      9.9,       52,      2.8,    100.0,     10.3,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112719,   1018.3,   1021.9,     20.1,     10.5,       54,      3.5,     90.0,      9.2,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112720,   1018.2,   1021.8,     20.0,     10.7,       55,      3.3,    100.0,      9.2,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112721,   1018.2,   1021.8,     19.7,     11.0,       57,      2.8,     90.0,     10.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112722,   1018.1,   1021.7,     19.6,     11.6,       60,      3.7,     90.0,      9.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112723,   1018.0,   1021.6,     19.3,     11.1,       59,      3.4,    100.0,     11.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112724,   1017.5,   1021.1,     19.1,     10.7,       58,      3.5,    100.0,     12.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112801,   1017.1,   1020.7,     19.0,      9.8,       55,      3.2,    100.0,     10.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112802,   1016.5,   1020.1,     18.9,      9.7,       55,      2.6,     80.0,     10.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112803,   1016.3,   1019.9,     18.9,      9.4,       54,      3.4,     90.0,     10.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112804,   1016.2,   1019.8,     18.7,      9.2,       54,      3.8,    100.0,     11.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112805,   1016.4,   1020.0,     18.7,      9.2,       54,      4.1,    110.0,     10.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112806,   1016.8,   1020.4,     18.6,      9.4,       55,      3.4,    100.0,     11.1,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112807,   1017.0,   1020.6,     18.6,      9.4,       55,      3.1,    100.0,     10.0,    110.0,      0.0,      0.0,      0.0,     0.04,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112808,   1017.1,   1020.7,     18.6,      9.7,       56,      4.1,    100.0,     10.7,    100.0,      0.0,      0.0,      0.0,     0.24,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112809,   1017.2,   1020.8,     19.1,      9.6,       54,      3.3,    100.0,      9.9,     90.0,      0.0,      0.0,      0.0,     0.56,     None,     1.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112810,   1016.9,   1020.5,     19.8,      9.1,       50,      3.8,    100.0,     12.1,    100.0,      0.0,      0.0,      0.0,     1.08,     None,     2.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112811,   1016.2,   1019.8,     20.5,      9.5,       49,      4.9,    110.0,     13.7,    100.0,      0.0,      0.0,      0.3,     1.73,     None,     3.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112812,   1015.1,   1018.7,     20.2,      9.5,       50,      5.3,    100.0,     13.9,     90.0,      0.0,      0.0,      0.9,     2.03,     None,     4.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025112813,   1014.1,   1017.7,     20.6,     10.1,       51,      4.2,    100.0,     12.9,    130.0,      0.0,      0.0,      0.9,     2.24,     None,     4.61,     None,     None,     None,     None,     None,     None,     None,     None
