﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025102407,   1013.7,   1017.2,     23.2,     22.0,       93,      1.3,     60.0,      5.7,    100.0,     -9.8,      0.2,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102408,   1014.3,   1017.8,     23.3,     22.1,       93,      1.1,     60.0,      5.9,    100.0,     -9.8,      0.3,      0.0,     0.07,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102409,   1014.4,   1017.9,     23.7,     22.3,       92,      1.8,    110.0,      6.5,     60.0,      0.5,      0.5,      0.0,     0.22,     None,     0.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102410,   1014.3,   1017.8,     23.7,     22.3,       92,      2.3,    100.0,      8.0,    100.0,     -9.8,      0.5,      0.0,     0.26,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102411,   1013.8,   1017.3,     23.6,     22.4,       93,      1.4,    130.0,      6.2,     90.0,      1.0,      0.6,      0.0,     0.19,     None,     0.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102412,   1013.0,   1016.5,     23.8,     22.2,       91,      1.5,     90.0,      8.2,     80.0,      0.5,      0.4,      0.0,     0.29,     None,     1.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102413,   1012.3,   1015.8,     23.6,     22.0,       91,      3.1,    100.0,     11.5,     80.0,     -9.8,      0.5,      0.0,     0.42,     None,     1.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102414,   1012.3,   1015.8,     23.7,     21.6,       88,      1.6,     70.0,      7.6,     90.0,     -9.8,      0.3,      0.0,     0.31,     None,     1.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102415,   1012.0,   1015.5,     23.8,     21.7,       88,      2.5,    100.0,     10.2,     80.0,     -9.8,      0.3,      0.0,     0.32,     None,     0.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102416,   1012.3,   1015.8,     23.5,     20.8,       85,      2.8,     90.0,      9.6,     90.0,      0.0,      0.0,      0.0,     0.23,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102417,   1012.7,   1016.2,     23.1,     20.4,       85,      2.6,    120.0,      7.3,    100.0,     -9.8,      0.4,      0.0,     0.12,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102418,   1013.0,   1016.5,     23.0,     20.4,       85,      2.0,    130.0,      7.3,    130.0,     -9.8,      0.3,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102419,   1013.4,   1016.9,     23.6,     20.7,       84,      2.2,    110.0,      6.3,    100.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102420,   1013.8,   1017.4,     23.1,     21.6,       91,      2.1,    130.0,      5.4,    130.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102421,   1013.8,   1017.3,     23.2,     21.7,       91,      2.0,    100.0,      6.6,     90.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102422,   1013.6,   1017.1,     23.3,     21.0,       87,      2.4,    100.0,      8.7,     70.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102423,   1013.7,   1017.3,     23.1,     21.0,       88,      1.7,    120.0,      8.8,    110.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102424,   1013.5,   1017.0,     23.1,     21.4,       90,      1.3,    140.0,      4.6,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102501,   1013.0,   1016.5,     23.4,     21.3,       88,      1.0,     80.0,      5.5,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102502,   1012.7,   1016.2,     23.0,     21.3,       90,      0.8,    140.0,      2.6,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102503,   1012.5,   1016.0,     22.8,     21.8,       94,      0.8,    220.0,      2.4,    250.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102504,   1012.3,   1015.9,     22.6,     21.8,       95,      1.6,    250.0,      2.7,    310.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102505,   1012.5,   1016.1,     22.3,     21.8,       97,      0.8,    230.0,      2.8,    250.0,      0.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102506,   1012.7,   1016.3,     22.5,     22.0,       97,      1.1,    190.0,      2.6,    170.0,      1.0,      0.9,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102507,   1013.0,   1016.6,     22.8,     22.3,       97,      0.5,    120.0,      2.8,    120.0,      0.5,      0.7,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102508,   1013.4,   1016.9,     23.5,     22.5,       94,      1.0,    110.0,      4.1,    120.0,      0.5,      0.3,      0.0,     0.12,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102509,   1013.4,   1016.9,     23.7,     22.9,       95,      0.3,    250.0,      3.7,    120.0,     -9.8,      0.1,      0.0,     0.16,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102510,   1013.4,   1016.9,     23.9,     23.1,       95,      1.1,    140.0,      4.2,    120.0,      1.0,      0.4,      0.0,     0.24,     None,     0.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102511,   1012.8,   1016.3,     24.5,     22.9,       91,      2.8,    120.0,      7.5,    120.0,     -9.8,      0.3,      0.0,     0.56,     None,     1.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102512,   1012.1,   1015.6,     25.0,     22.9,       88,      2.8,    100.0,      8.1,     90.0,     -9.8,      0.1,      0.0,     0.83,     None,     2.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102513,   1011.5,   1015.0,     25.7,     22.4,       82,      2.9,    100.0,      8.0,    100.0,      0.0,      0.0,      0.0,     1.13,     None,     3.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102514,   1011.0,   1014.5,     25.9,     22.0,       79,      2.2,     90.0,      8.0,    110.0,     -9.8,      0.1,      0.0,     0.82,     None,     2.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102515,   1011.0,   1014.5,     25.1,     22.6,       86,      2.1,    100.0,     10.3,     90.0,     -9.8,      0.1,      0.0,     0.47,     None,     1.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102516,   1010.9,   1014.4,     25.4,     22.3,       83,      3.1,    100.0,      8.6,    100.0,      0.0,      0.0,      0.0,     0.36,     None,     0.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102517,   1011.2,   1014.7,     25.1,     22.0,       83,      3.2,    100.0,      8.1,     80.0,     -9.8,      0.1,      0.0,     0.09,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102518,   1011.6,   1015.1,     24.6,     22.3,       87,      3.3,    100.0,      8.4,    100.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102519,   1012.1,   1015.6,     25.0,     21.9,       83,      2.2,    110.0,      8.2,    140.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102520,   1012.6,   1016.1,     24.7,     22.2,       86,      1.7,    110.0,      8.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102521,   1012.7,   1016.2,     24.4,     22.1,       87,      2.4,    120.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102522,   1012.5,   1016.0,     24.3,     22.2,       88,      2.3,    130.0,      7.9,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102523,   1012.6,   1016.1,     24.3,     22.2,       88,      2.6,    100.0,      7.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102524,   1012.5,   1016.0,     24.2,     21.9,       87,      2.4,     90.0,      7.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102601,   1012.2,   1015.7,     24.2,     21.7,       86,      1.9,    110.0,      6.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102602,   1011.8,   1015.3,     24.0,     21.7,       87,      2.4,    100.0,      7.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102603,   1011.7,   1015.2,     24.1,     21.2,       84,      2.1,    100.0,      6.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102604,   1011.8,   1015.3,     24.2,     21.1,       83,      1.7,    100.0,      5.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102605,   1012.0,   1015.5,     24.1,     21.2,       84,      2.5,    100.0,      6.4,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102606,   1012.5,   1016.0,     23.9,     21.2,       85,      2.0,    100.0,      6.9,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102607,   1013.1,   1016.6,     23.7,     21.6,       88,      2.1,    120.0,      6.4,     90.0,      0.0,      0.0,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102608,   1013.6,   1017.1,     23.3,     21.9,       92,      1.6,    100.0,      5.5,    110.0,     -9.8,      0.5,      0.0,     0.10,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102609,   1013.7,   1017.2,     23.8,     21.5,       87,      2.3,    100.0,      8.3,     90.0,     -9.8,      0.2,      0.0,     0.30,     None,     0.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102610,   1014.0,   1017.5,     24.1,     21.0,       83,      2.1,    110.0,      7.7,    110.0,      0.0,      0.0,      0.0,     0.36,     None,     1.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102611,   1013.6,   1017.1,     24.3,     21.0,       82,      2.4,    110.0,      6.8,    100.0,      0.0,      0.0,      0.0,     0.34,     None,     1.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102612,   1013.1,   1016.6,     24.1,     20.4,       80,      2.1,    100.0,      7.5,     90.0,      0.0,      0.0,      0.0,     0.34,     None,     1.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102613,   1012.7,   1016.2,     24.0,     19.7,       77,      3.2,    100.0,      8.5,     90.0,      0.0,      0.0,      0.0,     0.35,     None,     1.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102614,   1012.6,   1016.1,     24.4,     19.5,       74,      2.5,    100.0,      7.2,     80.0,      0.0,      0.0,      0.0,     0.41,     None,     1.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102615,   1013.0,   1016.5,     24.5,     19.1,       72,      3.1,    100.0,      8.2,     80.0,      0.0,      0.0,      0.0,     0.40,     None,     0.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102616,   1013.3,   1016.8,     24.0,     19.5,       76,      2.5,     80.0,      9.5,    100.0,      0.0,      0.0,      0.0,     0.18,     None,     0.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102617,   1013.8,   1017.3,     23.6,     19.1,       76,      2.1,    110.0,      8.1,    100.0,      0.0,      0.0,      0.0,     0.04,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102618,   1014.2,   1017.8,     23.2,     19.2,       78,      2.3,     90.0,      8.2,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102619,   1015.0,   1018.6,     23.0,     19.2,       79,      2.5,    100.0,      7.5,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102620,   1015.8,   1019.4,     22.6,     19.8,       84,      2.8,    100.0,      7.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102621,   1016.1,   1019.7,     22.3,     19.9,       86,      2.1,    110.0,      5.7,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102622,   1016.3,   1019.9,     22.3,     19.9,       86,      1.7,    130.0,      5.7,    120.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102623,   1016.1,   1019.7,     22.3,     20.0,       87,      2.0,    110.0,      6.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102624,   1016.2,   1019.8,     22.0,     19.6,       86,      2.4,    100.0,      7.8,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102701,   1015.6,   1019.2,     21.8,     19.4,       86,      2.4,    110.0,      7.5,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102702,   1015.2,   1018.8,     21.7,     19.3,       86,      2.4,    120.0,      6.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102703,   1015.3,   1018.9,     21.9,     19.1,       84,      2.7,    110.0,      7.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102704,   1015.4,   1019.0,     21.8,     19.0,       84,      2.2,    120.0,      7.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102705,   1015.5,   1019.1,     21.9,     19.3,       85,      1.9,    140.0,      5.3,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102706,   1016.1,   1019.7,     21.7,     19.8,       89,      1.9,    120.0,      8.1,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102707,   1016.8,   1020.4,     21.3,     19.8,       91,      3.2,    110.0,      7.6,    100.0,     -9.8,      0.3,      0.0,     0.06,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102708,   1017.1,   1020.7,     21.7,     19.4,       87,      3.4,    100.0,      8.2,    110.0,      0.0,      0.0,      0.0,     0.30,     None,     0.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102709,   1017.4,   1021.0,     22.0,     19.0,       83,      3.5,    100.0,      9.1,     90.0,      0.0,      0.0,      0.0,     0.47,     None,     1.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102710,   1017.2,   1020.8,     22.3,     19.1,       82,      3.5,    110.0,      9.6,    100.0,      0.0,      0.0,      0.0,     1.10,     None,     2.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102711,   1016.6,   1020.2,     22.3,     19.1,       82,      3.1,    100.0,      9.2,    110.0,      0.0,      0.0,      0.0,     1.03,     None,     3.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102712,   1015.7,   1019.3,     22.1,     19.7,       86,      3.1,    100.0,      8.5,    100.0,     -9.8,      0.3,      0.0,     0.63,     None,     2.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102713,   1014.8,   1018.4,     23.0,     19.2,       79,      2.9,    100.0,      8.2,     80.0,      0.0,      0.0,      0.0,     0.90,     None,     2.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102714,   1014.5,   1018.1,     22.8,     19.2,       80,      3.9,    120.0,     10.7,     80.0,      0.0,      0.0,      0.0,     0.60,     None,     1.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102715,   1014.3,   1017.9,     22.6,     18.8,       79,      3.3,    110.0,      9.4,     90.0,      0.0,      0.0,      0.0,     0.39,     None,     0.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102716,   1014.4,   1018.0,     22.5,     18.7,       79,      3.0,    110.0,      9.5,    110.0,      0.0,      0.0,      0.0,     0.27,     None,     0.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102717,   1014.8,   1018.4,     22.2,     18.6,       80,      3.6,    110.0,      8.9,     90.0,      0.0,      0.0,      0.0,     0.11,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102718,   1015.0,   1018.6,     22.1,     19.1,       83,      2.2,    110.0,      8.2,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102719,   1015.1,   1018.7,     21.8,     19.5,       87,      3.8,    120.0,      8.6,    110.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102720,   1015.8,   1019.4,     21.7,     19.6,       88,      3.1,    110.0,      7.9,    110.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102721,   1016.2,   1019.8,     21.2,     19.9,       92,      1.7,    120.0,      7.3,    100.0,      0.5,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102722,   1015.6,   1019.2,     21.1,     19.9,       93,      2.2,    110.0,      6.5,    120.0,      0.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102723,   1015.3,   1018.9,     21.2,     20.2,       94,      2.2,    130.0,      5.6,    130.0,     -9.8,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102724,   1015.0,   1018.6,     21.3,     20.3,       94,      1.6,    100.0,      6.0,    100.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102801,   1014.4,   1018.0,     21.4,     20.2,       93,      2.3,    120.0,      6.3,     80.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102802,   1014.2,   1017.8,     21.3,     20.5,       95,      2.2,    120.0,      6.5,    100.0,      0.5,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102803,   1014.0,   1017.6,     21.4,     20.4,       94,      2.0,    120.0,      6.4,    110.0,      0.5,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102804,   1013.6,   1017.2,     21.1,     20.4,       96,      2.7,    110.0,      7.8,    130.0,      7.0,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102805,   1014.0,   1017.6,     21.0,     20.2,       95,      2.4,    100.0,      7.6,    100.0,      6.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102806,   1014.6,   1018.2,     21.1,     20.3,       95,      1.6,    110.0,      5.8,     90.0,      1.0,      0.7,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102807,   1015.0,   1018.6,     21.2,     20.5,       96,      1.8,    100.0,      5.0,     90.0,      3.5,      1.0,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102808,   1015.6,   1019.2,     21.4,     20.7,       96,      1.9,    110.0,      5.4,    160.0,      3.5,      1.0,      0.0,     0.08,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102809,   1016.0,   1019.6,     21.6,     20.8,       95,      1.9,    130.0,      6.5,    140.0,      3.5,      1.0,      0.0,     0.18,     None,     0.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102810,   1016.0,   1019.6,     21.6,     20.6,       94,      2.6,    140.0,      6.8,    130.0,      3.5,      1.0,      0.0,     0.28,     None,     0.82,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102811,   1015.7,   1019.3,     22.0,     21.0,       94,      1.5,    120.0,      6.3,    130.0,      1.5,      0.7,      0.0,     0.44,     None,     1.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102812,   1014.9,   1018.5,     22.0,     21.2,       95,      3.2,    100.0,      7.2,     70.0,      6.0,      1.0,      0.0,     0.37,     None,     1.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102813,   1014.6,   1018.2,     22.0,     20.8,       93,      3.0,    110.0,      9.2,    100.0,      2.0,      0.7,      0.0,     0.44,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102814,   1014.4,   1018.0,     21.9,     20.4,       91,      2.7,    100.0,      8.3,    100.0,     -9.8,      0.3,      0.0,     0.35,     None,     1.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102815,   1014.5,   1018.1,     21.6,     20.1,       91,      3.3,    100.0,      8.0,    100.0,     -9.8,      0.2,      0.0,     0.48,     None,     1.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102816,   1015.1,   1018.7,     21.4,     19.5,       89,      3.9,    100.0,      8.6,    110.0,     -9.8,      0.1,      0.0,     0.14,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102817,   1015.5,   1019.1,     21.0,     19.5,       91,      3.5,    110.0,      9.2,     90.0,      0.0,      0.0,      0.0,     0.09,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102818,   1016.0,   1019.6,     21.1,     19.2,       89,      2.7,    100.0,      7.8,     80.0,     -9.8,      0.1,      0.0,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102819,   1016.7,   1020.3,     21.0,     18.8,       87,      2.5,    110.0,      8.0,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102820,   1017.5,   1021.1,     20.9,     19.0,       89,      3.2,    110.0,      8.0,    140.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102821,   1017.3,   1020.9,     20.8,     19.5,       92,      2.6,    110.0,      8.5,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102822,   1017.4,   1021.0,     20.5,     19.5,       94,      3.1,    100.0,      8.9,    110.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102823,   1017.4,   1021.0,     20.6,     18.9,       90,      2.3,    110.0,      8.0,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102824,   1016.7,   1020.3,     20.5,     19.3,       93,      2.8,    110.0,      9.9,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102901,   1016.2,   1019.8,     20.6,     18.9,       90,      2.5,    110.0,      9.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102902,   1015.8,   1019.4,     20.6,     19.1,       91,      2.9,    140.0,      7.7,     90.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102903,   1015.4,   1019.0,     21.2,     18.8,       86,      1.7,    110.0,      6.5,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102904,   1015.1,   1018.7,     20.6,     19.1,       91,      1.3,    100.0,     10.2,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102905,   1015.2,   1018.8,     21.3,     19.6,       90,      4.1,    100.0,      8.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102906,   1015.5,   1019.1,     21.7,     18.9,       84,      2.5,    100.0,      8.4,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
