﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025090513,   1004.4,   1007.8,     35.0,     21.7,       46,      3.2,    140.0,      8.0,    100.0,      0.0,      0.0,      1.0,     3.46,     None,    10.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090514,   1003.8,   1007.2,     34.9,     22.3,       48,      3.3,    120.0,      9.0,    140.0,      0.0,      0.0,      1.0,     3.19,     None,     8.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090515,   1003.4,   1006.8,     34.7,     22.4,       49,      2.7,    140.0,      8.2,    100.0,      0.0,      0.0,      1.0,     2.68,     None,     6.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090516,   1003.5,   1006.9,     33.9,     22.4,       51,      4.8,    120.0,      9.6,     90.0,      0.0,      0.0,      1.0,     2.00,     None,     3.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090517,   1004.0,   1007.4,     32.5,     22.9,       57,      4.0,    120.0,      8.8,    120.0,      0.0,      0.0,      0.9,     0.95,     None,     0.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090518,   1004.7,   1008.1,     31.8,     23.1,       60,      3.6,    130.0,     10.0,     90.0,      0.0,      0.0,      0.2,     0.20,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090519,   1004.9,   1008.3,     31.1,     23.2,       63,      2.9,    120.0,     11.1,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090520,   1005.6,   1009.0,     30.7,     24.1,       68,      3.4,     90.0,      8.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090521,   1006.1,   1009.5,     30.5,     23.9,       68,      2.7,    100.0,      8.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090522,   1006.1,   1009.5,     30.4,     23.6,       67,      2.6,    100.0,      7.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090523,   1006.0,   1009.4,     30.0,     24.2,       71,      2.7,    100.0,      6.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090524,   1005.5,   1008.9,     29.6,     24.3,       73,      2.3,    100.0,      6.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090601,   1005.1,   1008.5,     29.7,     24.1,       72,      2.4,    110.0,      6.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090602,   1004.8,   1008.2,     29.7,     24.1,       72,      3.5,    120.0,      7.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090603,   1004.5,   1007.9,     29.6,     24.5,       74,      2.9,     90.0,      8.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090604,   1004.1,   1007.5,     29.9,     23.9,       70,      3.4,    130.0,      7.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090605,   1004.4,   1007.8,     29.7,     23.4,       69,      2.6,    110.0,      9.0,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090606,   1004.5,   1007.9,     29.6,     23.8,       71,      2.3,    100.0,      7.6,    140.0,      0.0,      0.0,      0.1,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090607,   1004.9,   1008.3,     29.8,     24.2,       72,      1.7,    100.0,      6.5,     80.0,      0.0,      0.0,      1.0,     0.49,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090608,   1004.9,   1008.3,     31.7,     23.5,       62,      3.8,    130.0,      9.5,    150.0,      0.0,      0.0,      1.0,     1.27,     None,     1.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090609,   1005.2,   1008.6,     32.9,     23.9,       59,      3.5,    120.0,     10.1,    120.0,      0.0,      0.0,      1.0,     2.07,     None,     4.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090610,   1005.3,   1008.7,     33.3,     23.9,       58,      4.8,    130.0,     12.0,    140.0,      0.0,      0.0,      1.0,     2.77,     None,     7.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090611,   1004.9,   1008.3,     33.8,     23.5,       55,      4.4,    140.0,     13.0,    130.0,      0.0,      0.0,      1.0,     3.23,     None,    10.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090612,   1004.5,   1007.9,     33.9,     23.6,       55,      6.7,    130.0,     13.6,    120.0,      0.0,      0.0,      1.0,     3.46,     None,    11.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090613,   1003.8,   1007.2,     34.3,     23.7,       54,      5.0,    130.0,     12.7,    130.0,      0.0,      0.0,      1.0,     3.46,     None,    11.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090614,   1003.6,   1007.0,     34.4,     23.5,       53,      5.8,    120.0,     13.8,    110.0,      0.0,      0.0,      1.0,     3.16,     None,     9.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090615,   1003.6,   1007.0,     34.3,     23.7,       54,      4.6,    130.0,      9.5,    110.0,      0.0,      0.0,      1.0,     2.63,     None,     6.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090616,   1003.6,   1007.0,     33.8,     23.8,       56,      3.8,    130.0,      7.4,    130.0,      0.0,      0.0,      0.9,     1.82,     None,     3.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090617,   1004.0,   1007.4,     33.0,     23.7,       58,      2.5,    150.0,      6.8,    160.0,      0.0,      0.0,      0.2,     0.51,     None,     0.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090618,   1004.5,   1007.9,     32.4,     23.7,       60,      2.3,    140.0,      6.0,    130.0,      0.0,      0.0,      0.0,     0.11,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090619,   1005.0,   1008.4,     31.8,     23.6,       62,      1.8,    160.0,      5.1,    160.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090620,   1005.9,   1009.3,     31.4,     24.0,       65,      3.1,    130.0,      5.7,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090621,   1006.5,   1009.9,     31.2,     24.1,       66,      1.6,    160.0,      5.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090622,   1007.1,   1010.5,     31.0,     24.2,       67,      2.0,    140.0,      3.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090623,   1006.9,   1010.3,     30.8,     24.5,       69,      1.7,    140.0,      3.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090624,   1006.4,   1009.8,     30.3,     24.5,       71,      2.1,    120.0,      4.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090701,   1006.3,   1009.7,     30.1,     24.5,       72,      1.1,    120.0,      4.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090702,   1006.0,   1009.4,     29.7,     24.4,       73,      1.3,    210.0,      2.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090703,   1005.5,   1008.9,     29.3,     24.4,       75,      1.1,    130.0,      2.5,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090704,   1005.2,   1008.7,     29.0,     24.8,       78,      0.7,    150.0,      1.8,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090705,   1005.4,   1008.9,     28.9,     24.7,       78,      1.2,    160.0,      3.3,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090706,   1006.2,   1009.7,     28.8,     24.8,       79,      1.2,    150.0,      3.2,    170.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090707,   1006.7,   1010.2,     29.1,     24.7,       77,      0.8,    150.0,      2.9,    160.0,      0.0,      0.0,      0.8,     0.42,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090708,   1007.0,   1010.4,     30.6,     25.2,       73,      0.8,    120.0,      3.1,    160.0,      0.0,      0.0,      1.0,     1.22,     None,     1.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090709,   1007.2,   1010.6,     31.7,     25.1,       68,      0.6,    300.0,      3.3,     40.0,      0.0,      0.0,      0.4,     1.32,     None,     2.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090710,   1007.0,   1010.4,     32.1,     24.7,       65,      0.8,    270.0,      3.3,    340.0,      0.0,      0.0,      0.2,     1.41,     None,     4.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090711,   1006.7,   1010.1,     33.3,     25.6,       64,      0.9,    300.0,      4.6,    270.0,      0.0,      0.0,      0.3,     1.67,     None,     5.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090712,   1006.1,   1009.5,     34.2,     25.9,       62,      2.5,    360.0,      5.5,    350.0,      0.0,      0.0,      0.7,     2.89,     None,     8.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090713,   1006.0,   1009.4,     33.9,     25.1,       60,      2.5,    340.0,      7.4,    340.0,      0.0,      0.0,      0.7,     3.06,     None,     9.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090714,   1005.9,   1009.3,     32.4,     25.0,       65,      1.8,    320.0,      8.1,    350.0,      0.0,      0.0,      0.1,     1.18,     None,     3.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090715,   1005.4,   1008.8,     32.1,     25.0,       66,      0.8,    320.0,      6.2,    310.0,      0.0,      0.0,      0.0,     0.67,     None,     1.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090716,   1005.4,   1008.8,     31.4,     25.3,       70,      1.5,    290.0,      5.3,    360.0,      0.0,      0.0,      0.1,     0.50,     None,     1.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090717,   1005.6,   1009.1,     28.8,     27.2,       91,      2.3,    250.0,      6.7,    300.0,     13.5,      0.5,      0.0,     0.06,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090718,   1006.8,   1010.3,     26.6,     25.9,       96,      4.2,    230.0,      6.8,    230.0,     46.0,      1.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090719,   1007.5,   1011.0,     26.6,     25.6,       94,      1.2,    220.0,      5.8,    190.0,     14.5,      0.8,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090720,   1008.7,   1012.2,     27.0,     25.6,       92,      0.3,    200.0,      2.7,     20.0,      0.5,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090721,   1009.4,   1012.9,     26.5,     24.9,       91,      0.7,    250.0,      4.0,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090722,   1009.2,   1012.7,     26.9,     25.1,       90,      1.0,    270.0,      3.2,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090723,   1009.3,   1012.8,     26.6,     24.5,       88,      1.0,    280.0,      4.7,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090724,   1009.0,   1012.5,     26.1,     24.9,       93,      0.7,    350.0,      3.1,    350.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090801,   1008.1,   1011.6,     26.1,     24.0,       88,      0.8,    300.0,      3.2,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090802,   1008.0,   1011.5,     26.3,     24.9,       92,      0.9,    180.0,      2.3,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090803,   1008.4,   1011.9,     26.4,     25.0,       92,      0.7,    200.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090804,   1008.4,   1011.9,     26.7,     24.6,       88,      1.4,    220.0,      4.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090805,   1008.3,   1011.8,     26.7,     24.4,       87,      1.7,    230.0,      4.3,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090806,   1007.9,   1011.4,     26.8,     24.8,       89,      0.4,    220.0,      2.5,    270.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090807,   1008.3,   1011.8,     27.7,     23.9,       80,      1.3,    210.0,      3.1,    180.0,      0.0,      0.0,      0.7,     0.53,     None,     0.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090808,   1008.8,   1012.3,     28.8,     23.3,       72,      1.4,    250.0,      3.9,    270.0,      0.0,      0.0,      0.5,     0.90,     None,     1.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090809,   1009.0,   1012.5,     29.1,     23.8,       73,      1.6,    180.0,      3.8,    160.0,      0.0,      0.0,      0.0,     0.73,     None,     1.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090810,   1009.0,   1012.4,     30.3,     23.8,       68,      1.3,    220.0,      2.8,    240.0,      0.0,      0.0,      0.0,     1.50,     None,     4.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090811,   1008.1,   1011.5,     32.2,     24.0,       62,      1.2,    300.0,      4.7,    310.0,      0.0,      0.0,      0.9,     2.88,     None,     8.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090812,   1007.3,   1010.7,     33.8,     24.4,       58,      1.3,    350.0,      5.0,    320.0,      0.0,      0.0,      0.8,     2.81,     None,     9.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025090813,   1006.7,   1010.1,     33.4,     24.6,       60,      2.7,     10.0,      8.0,    350.0,      0.0,      0.0,      0.6,     2.53,     None,     7.98,     None,     None,     None,     None,     None,     None,     None,     None
