﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025070318,   1003.2,   1006.6,     31.6,     22.9,       60,      3.9,    110.0,     12.0,    110.0,      0.0,      0.0,      1.0,     0.77,     None,     0.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070319,   1003.4,   1006.8,     31.2,     23.1,       62,      3.4,    120.0,      9.6,    110.0,      0.0,      0.0,      0.4,     0.13,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070320,   1003.5,   1006.9,     30.5,     23.9,       68,      3.9,    100.0,      8.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070321,   1003.7,   1007.1,     30.5,     23.4,       66,      3.2,    100.0,      9.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070322,   1003.8,   1007.2,     30.5,     23.2,       65,      3.1,    110.0,      9.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070323,   1003.2,   1006.6,     30.3,     22.5,       63,      3.0,    120.0,      8.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070324,   1003.1,   1006.5,     30.4,     22.3,       62,      4.2,    130.0,     10.4,     60.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070401,   1003.1,   1006.5,     30.3,     22.5,       63,      3.7,    110.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070402,   1002.6,   1006.0,     30.0,     22.7,       65,      3.4,    120.0,      7.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070403,   1002.5,   1005.9,     30.2,     22.9,       65,      3.5,    140.0,      8.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070404,   1002.1,   1005.5,     30.0,     23.0,       66,      3.5,    130.0,      8.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070405,   1002.1,   1005.5,     29.9,     23.1,       67,      2.6,    120.0,      6.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070406,   1002.5,   1005.9,     30.1,     22.8,       65,      3.3,    120.0,      7.4,    140.0,      0.0,      0.0,      0.4,     0.10,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070407,   1003.0,   1006.4,     30.9,     22.8,       62,      2.2,    120.0,      6.6,     90.0,      0.0,      0.0,      1.0,     0.70,     None,     0.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070408,   1002.9,   1006.3,     32.0,     22.7,       58,      3.4,    130.0,      8.5,    100.0,      0.0,      0.0,      1.0,     1.49,     None,     2.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070409,   1002.9,   1006.3,     33.1,     22.9,       55,      2.7,    120.0,      7.1,    130.0,      0.0,      0.0,      1.0,     2.30,     None,     4.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070410,   1002.5,   1005.9,     34.0,     23.4,       54,      3.0,    130.0,      7.8,    120.0,      0.0,      0.0,      1.0,     2.74,     None,     7.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070411,   1002.2,   1005.6,     34.6,     23.3,       52,      3.6,    140.0,     10.4,    140.0,      0.0,      0.0,      1.0,     3.31,     None,     9.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070412,   1001.6,   1005.0,     35.0,     23.4,       51,      3.7,    140.0,      8.8,    120.0,      0.0,      0.0,      1.0,     3.24,     None,    10.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070413,   1001.2,   1004.6,     35.2,     23.9,       52,      3.9,    140.0,     10.1,    140.0,      0.0,      0.0,      1.0,     3.56,     None,    11.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070414,   1000.8,   1004.2,     35.0,     23.7,       52,      3.7,    130.0,      9.5,    100.0,      0.0,      0.0,      1.0,     3.43,     None,     9.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070415,   1000.3,   1003.7,     34.7,     23.7,       53,      3.9,    120.0,      8.8,    120.0,      0.0,      0.0,      1.0,     3.01,     None,     7.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070416,   1000.9,   1004.3,     33.6,     23.6,       56,      4.8,    140.0,      8.8,    140.0,      0.0,      0.0,      0.7,     1.74,     None,     3.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070417,   1001.2,   1004.6,     32.8,     23.5,       58,      5.3,    130.0,      9.8,    100.0,      0.0,      0.0,      0.2,     0.72,     None,     1.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070418,   1001.0,   1004.4,     32.2,     23.2,       59,      4.5,    130.0,     10.2,    140.0,      0.0,      0.0,      0.8,     0.72,     None,     0.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070419,   1002.0,   1005.4,     31.6,     23.5,       62,      4.4,    120.0,     11.1,    140.0,      0.0,      0.0,      0.4,     0.15,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070420,   1002.9,   1006.3,     31.4,     23.5,       63,      2.6,    140.0,     10.3,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070421,   1003.7,   1007.1,     31.2,     23.6,       64,      2.4,    140.0,      7.2,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070422,   1003.7,   1007.1,     30.8,     23.2,       64,      2.1,    140.0,      4.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070423,   1003.1,   1006.5,     30.5,     23.4,       66,      1.8,    140.0,      4.1,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070424,   1002.4,   1005.8,     30.1,     23.3,       67,      1.3,    110.0,      4.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070501,   1002.1,   1005.5,     30.0,     23.5,       68,      1.0,    120.0,      4.5,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070502,   1001.6,   1005.0,     29.8,     23.5,       69,      1.1,    210.0,      3.6,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070503,   1001.4,   1004.8,     29.5,     23.5,       70,      0.9,    120.0,      2.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070504,   1001.7,   1005.1,     29.5,     23.9,       72,      1.1,    190.0,      3.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070505,   1002.1,   1005.5,     30.1,     22.8,       65,      0.6,    280.0,      2.7,     10.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070506,   1002.2,   1005.6,     30.1,     22.6,       64,      0.7,    320.0,      3.1,    320.0,      0.0,      0.0,      0.0,     0.06,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070507,   1003.0,   1006.4,     29.7,     23.9,       71,      1.3,    180.0,      2.7,    160.0,      0.0,      0.0,      0.0,     0.35,     None,     0.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070508,   1003.3,   1006.7,     30.8,     23.7,       66,      1.0,    160.0,      3.2,    130.0,      0.0,      0.0,      0.6,     1.25,     None,     1.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070509,   1003.3,   1006.7,     32.3,     23.6,       60,      1.1,    130.0,      3.9,     50.0,      0.0,      0.0,      1.0,     2.41,     None,     4.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070510,   1003.1,   1006.5,     32.3,     23.0,       58,      1.8,    340.0,      4.7,    350.0,      0.0,      0.0,      0.2,     1.42,     None,     4.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070511,   1002.9,   1006.3,     32.2,     23.7,       61,      1.9,    330.0,      5.0,    350.0,      0.0,      0.0,      0.0,     0.90,     None,     3.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070512,   1002.8,   1006.2,     31.7,     24.1,       64,      2.2,    330.0,      7.0,    340.0,      0.0,      0.0,      0.0,     0.62,     None,     2.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070513,   1002.1,   1005.5,     32.7,     24.5,       62,      2.2,    320.0,      6.6,    350.0,      0.0,      0.0,      0.2,     1.84,     None,     6.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070514,   1001.1,   1004.5,     32.9,     24.1,       60,      1.5,    330.0,      6.6,    340.0,      0.0,      0.0,      0.7,     2.83,     None,     7.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070515,   1000.7,   1004.1,     32.8,     24.6,       62,      1.1,    340.0,      5.7,    350.0,      0.0,      0.0,      0.0,     0.94,     None,     2.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070516,   1000.3,   1003.7,     32.6,     25.2,       65,      1.5,    320.0,      5.5,    310.0,      0.0,      0.0,      0.1,     0.83,     None,     1.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070517,   1000.2,   1003.6,     32.2,     23.2,       59,      2.9,    150.0,      6.2,    150.0,      0.0,      0.0,      0.4,     0.95,     None,     1.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070518,   1000.4,   1003.8,     31.9,     22.9,       59,      1.9,    140.0,      6.3,    140.0,      0.0,      0.0,      0.5,     0.37,     None,     0.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070519,   1000.8,   1004.2,     31.0,     22.9,       62,      4.3,    140.0,      7.8,    120.0,      0.0,      0.0,      0.3,     0.10,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070520,   1001.7,   1005.1,     30.5,     23.2,       65,      2.8,    130.0,      8.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070521,   1002.2,   1005.6,     30.4,     22.8,       64,      1.5,    160.0,      6.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070522,   1002.8,   1006.2,     30.3,     25.2,       74,      2.2,    240.0,      4.4,    210.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070523,   1002.5,   1005.9,     30.3,     24.7,       72,      1.9,    240.0,      5.0,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070524,   1001.4,   1004.8,     29.6,     24.0,       72,      1.7,    200.0,      4.1,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070601,   1001.0,   1004.4,     29.2,     23.2,       70,      1.4,    190.0,      3.8,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070602,   1000.5,   1003.9,     28.8,     23.0,       71,      0.8,    200.0,      2.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070603,   1000.4,   1003.8,     28.6,     22.4,       69,      1.4,    180.0,      2.9,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070604,   1000.3,   1003.7,     27.8,     22.3,       72,      0.7,    210.0,      3.5,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070605,   1000.3,   1003.7,     27.8,     22.1,       71,      1.3,    160.0,      3.0,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070606,   1000.0,   1003.4,     28.2,     22.0,       69,      2.0,    140.0,      4.6,    140.0,      0.0,      0.0,      0.1,     0.09,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070607,   1000.1,   1003.5,     28.9,     21.9,       66,      1.4,    140.0,      4.1,    120.0,      0.0,      0.0,      0.1,     0.45,     None,     0.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070608,   1000.0,   1003.4,     30.3,     21.7,       60,      2.1,    150.0,      6.3,    160.0,      0.0,      0.0,      0.5,     1.07,     None,     1.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070609,    999.7,   1003.1,     31.7,     21.3,       54,      4.4,    130.0,      8.8,    120.0,      0.0,      0.0,      1.0,     1.94,     None,     3.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070610,    999.5,   1002.9,     32.5,     22.0,       54,      5.6,    140.0,     12.1,    110.0,      0.0,      0.0,      1.0,     2.92,     None,     7.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070611,    999.0,   1002.4,     32.5,     22.3,       55,      4.7,    130.0,     12.1,    150.0,      0.0,      0.0,      1.0,     3.13,     None,     9.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070612,    998.4,   1001.8,     32.0,     22.4,       57,      5.3,    120.0,     12.7,    130.0,      0.0,      0.0,      0.8,     2.92,     None,     9.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070613,    998.5,   1001.9,     31.7,     22.2,       57,      4.2,    140.0,     13.1,    140.0,      0.0,      0.0,      0.4,     2.29,     None,     7.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070614,    998.2,   1001.6,     31.0,     22.4,       60,      4.4,    150.0,     12.1,    160.0,      0.0,      0.0,      0.1,     1.62,     None,     5.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070615,    998.1,   1001.5,     29.9,     22.1,       63,      3.8,    140.0,      9.7,    120.0,      0.0,      0.0,      0.0,     0.87,     None,     2.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070616,    998.1,   1001.5,     29.4,     21.6,       63,      4.0,    130.0,     12.6,    150.0,      0.0,      0.0,      0.0,     0.57,     None,     1.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070617,    997.9,   1001.3,     28.8,     21.8,       66,      5.5,    140.0,     12.6,    130.0,     -9.8,      0.1,      0.0,     0.20,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070618,    998.0,   1001.4,     27.1,     22.3,       75,      2.6,    100.0,     11.9,    140.0,     -9.8,      0.3,      0.0,     0.10,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070619,    998.2,   1001.6,     27.4,     22.1,       73,      3.1,    120.0,      9.1,    120.0,      0.0,      0.0,      0.0,     0.07,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070620,    997.7,   1001.1,     27.3,     22.3,       74,      3.7,    120.0,      9.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070621,    996.3,    999.8,     26.1,     22.8,       82,      4.5,    100.0,     11.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070622,    994.7,    998.1,     27.1,     23.6,       81,      3.6,    100.0,     10.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070623,    993.5,    996.9,     28.2,     22.2,       70,      3.2,    110.0,     11.2,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070624,    992.2,    995.6,     29.1,     22.6,       68,      4.0,    130.0,     13.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070701,    991.0,    994.4,     29.4,     22.9,       68,      4.2,    120.0,     10.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070702,    990.2,    993.6,     29.8,     21.8,       62,      5.0,    160.0,     11.7,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070703,    989.9,    993.3,     29.0,     21.8,       65,      3.6,    140.0,     10.4,    190.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070704,    992.2,    995.6,     29.0,     22.0,       66,      3.8,    200.0,      9.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070705,    993.0,    996.4,     27.8,     21.8,       70,      1.6,    280.0,      9.6,    310.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070706,    993.9,    997.3,     27.9,     21.9,       70,      2.8,    300.0,      9.4,    310.0,     -9.8,      0.1,      0.0,     0.02,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070707,    994.1,    997.5,     27.8,     22.5,       73,      3.0,    240.0,      9.0,    290.0,      0.0,      0.0,      0.0,     0.22,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070708,    995.1,    998.5,     28.8,     22.8,       70,      2.9,    260.0,      8.5,    260.0,      0.0,      0.0,      0.0,     0.42,     None,     0.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070709,    996.2,    999.6,     28.3,     22.8,       72,      3.9,    260.0,     12.1,    270.0,     -9.8,      0.1,      0.0,     0.60,     None,     1.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070710,    996.4,    999.8,     28.0,     23.4,       76,      4.7,    260.0,     15.1,    290.0,     -9.8,      0.1,      0.0,     0.58,     None,     2.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070711,    996.6,   1000.1,     26.3,     23.8,       86,      4.3,    290.0,     11.7,    290.0,      3.5,      0.5,      0.0,     0.36,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070712,    996.3,    999.8,     25.7,     24.1,       91,      1.5,    230.0,      6.7,    300.0,      3.5,      0.8,      0.0,     0.24,     None,     0.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070713,    996.5,   1000.0,     25.6,     24.2,       92,      1.5,    240.0,      5.5,    220.0,      3.5,      0.6,      0.0,     0.12,     None,     0.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070714,    995.7,    999.2,     25.5,     24.5,       94,      0.8,    170.0,      4.6,    280.0,      2.5,      0.6,      0.0,     0.08,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070715,    995.8,    999.3,     26.1,     24.9,       93,      0.8,    200.0,      2.1,    150.0,     -9.8,      0.1,      0.0,     0.09,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070716,    995.5,    999.0,     26.1,     25.1,       94,      1.1,    220.0,      2.5,    170.0,     -9.8,      0.1,      0.0,     0.06,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070717,    995.5,    998.9,     27.2,     24.7,       86,      2.0,    260.0,      6.0,    290.0,      0.0,      0.0,      0.0,     0.10,     None,     0.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070718,    996.3,    999.7,     28.3,     23.7,       76,      1.6,    280.0,      6.0,    290.0,      0.0,      0.0,      0.0,     0.16,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070719,    996.4,    999.8,     27.9,     23.7,       78,      1.3,    260.0,      6.8,    290.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070720,    996.8,   1000.2,     27.4,     24.3,       83,      1.5,    200.0,      2.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070721,    997.5,   1000.9,     27.0,     24.1,       84,      1.6,    160.0,      3.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070722,    997.5,   1000.9,     27.1,     24.0,       83,      0.9,    220.0,      3.0,    160.0,      0.5,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070723,    997.6,   1001.1,     26.6,     23.9,       85,      0.7,    150.0,      3.4,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070724,    997.3,   1000.8,     26.2,     24.1,       88,      0.4,    140.0,      2.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070801,    996.8,   1000.2,     26.8,     23.7,       83,      1.9,    130.0,      3.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070802,    996.5,    999.9,     26.8,     23.7,       83,      1.4,    180.0,      3.7,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070803,    995.9,    999.3,     26.5,     23.2,       82,      1.2,    150.0,      4.0,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070804,    996.3,    999.8,     26.4,     23.5,       84,      1.3,    150.0,      2.9,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070805,    996.2,    999.7,     26.4,     23.1,       82,      1.9,    180.0,      4.3,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070806,    996.6,   1000.1,     26.3,     23.2,       83,      1.2,    150.0,      3.8,    170.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070807,    997.0,   1000.5,     26.4,     23.5,       84,      0.8,    120.0,      4.1,    160.0,      0.0,      0.0,      0.0,     0.12,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070808,    997.1,   1000.5,     27.0,     23.5,       81,      1.1,    170.0,      3.2,    170.0,      0.0,      0.0,      0.0,     0.28,     None,     0.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070809,    997.5,   1000.9,     28.0,     23.8,       78,      1.3,    170.0,      3.4,    180.0,      0.0,      0.0,      0.0,     0.57,     None,     1.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070810,    997.4,   1000.8,     29.5,     23.7,       71,      1.4,    170.0,      2.8,    160.0,      0.0,      0.0,      0.0,     1.13,     None,     2.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070811,    996.8,   1000.2,     31.6,     24.7,       67,      1.7,    220.0,      4.5,    290.0,      0.0,      0.0,      0.0,     1.51,     None,     4.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070812,    996.1,    999.5,     33.4,     22.9,       54,      3.7,    270.0,      7.6,    290.0,      0.0,      0.0,      0.0,     1.87,     None,     5.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025070813,    995.6,    999.0,     34.5,     23.9,       54,      3.0,    290.0,     10.5,    300.0,      0.0,      0.0,      0.4,     2.41,     None,     6.92,     None,     None,     None,     None,     None,     None,     None,     None
