﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025120513,   1017.7,   1021.3,     19.5,     14.3,       72,      3.4,    100.0,     10.2,    100.0,      0.0,      0.0,      0.4,     1.59,     None,     4.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120514,   1017.2,   1020.8,     19.4,     14.5,       73,      3.4,     90.0,      9.5,    100.0,      0.0,      0.0,      0.2,     1.28,     None,     3.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120515,   1017.1,   1020.7,     18.7,     14.6,       77,      3.2,    110.0,     10.2,     80.0,      0.0,      0.0,      0.0,     0.57,     None,     1.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120516,   1017.1,   1020.7,     18.4,     14.3,       77,      3.8,    100.0,      9.8,    100.0,      0.0,      0.0,      0.0,     0.22,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120517,   1017.4,   1021.0,     17.9,     14.6,       81,      3.8,     90.0,      8.4,    100.0,      0.0,      0.0,      0.0,     0.09,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120518,   1017.8,   1021.4,     17.6,     14.7,       83,      3.3,    100.0,     10.0,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120519,   1017.9,   1021.5,     17.7,     14.8,       83,      2.6,    120.0,      7.9,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120520,   1018.2,   1021.8,     17.6,     15.1,       85,      2.7,    100.0,      9.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120521,   1018.3,   1021.9,     17.6,     15.1,       85,      2.8,    110.0,      7.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120522,   1018.3,   1021.9,     17.7,     15.0,       84,      2.1,    110.0,      7.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120523,   1018.0,   1021.6,     17.7,     14.8,       83,      2.3,    100.0,      5.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120524,   1017.7,   1021.3,     17.4,     15.4,       88,      1.6,    110.0,      6.8,     80.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120601,   1017.5,   1021.1,     17.6,     15.2,       86,      1.7,    100.0,      5.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120602,   1016.8,   1020.4,     17.7,     15.3,       86,      1.6,    150.0,      4.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120603,   1016.8,   1020.4,     18.0,     14.9,       82,      1.8,    120.0,      5.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120604,   1016.4,   1020.0,     18.4,     15.1,       81,      1.9,    100.0,      4.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120605,   1016.7,   1020.3,     18.5,     15.2,       81,      1.9,    100.0,      4.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120606,   1017.3,   1020.9,     18.5,     15.0,       80,      1.1,    130.0,      3.8,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120607,   1018.0,   1021.6,     18.6,     15.5,       82,      2.0,    120.0,      4.8,    130.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120608,   1018.6,   1022.2,     18.8,     15.3,       80,      1.5,    130.0,      5.2,    130.0,      0.0,      0.0,      0.0,     0.24,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120609,   1018.9,   1022.5,     19.6,     15.1,       75,      2.3,    110.0,      6.6,    110.0,     -9.8,      0.1,      0.1,     0.55,     None,     1.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120610,   1018.9,   1022.5,     20.7,     14.8,       69,      3.7,    120.0,      8.3,    100.0,      0.0,      0.0,      0.9,     1.77,     None,     3.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120611,   1018.2,   1021.8,     21.2,     15.3,       69,      2.2,     90.0,      8.7,     90.0,      0.0,      0.0,      0.7,     1.92,     None,     4.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120612,   1017.2,   1020.8,     21.1,     15.0,       68,      3.0,    100.0,     10.0,    100.0,      0.0,      0.0,      0.6,     1.77,     None,     4.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120613,   1016.2,   1019.8,     21.3,     14.2,       64,      4.1,    110.0,     10.6,     90.0,      0.0,      0.0,      0.2,     1.38,     None,     4.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120614,   1015.7,   1019.3,     21.6,     14.5,       64,      4.0,    110.0,     10.8,    100.0,      0.0,      0.0,      0.7,     1.87,     None,     3.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120615,   1015.4,   1019.0,     21.8,     15.0,       65,      4.8,    110.0,     11.2,    100.0,      0.0,      0.0,      0.8,     1.37,     None,     2.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120616,   1015.3,   1018.9,     21.2,     15.1,       68,      4.6,    110.0,     11.1,    120.0,      0.0,      0.0,      0.8,     0.95,     None,     0.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120617,   1015.5,   1019.1,     21.1,     15.7,       71,      3.5,    110.0,      9.3,     90.0,      0.0,      0.0,      0.4,     0.19,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120618,   1015.8,   1019.4,     21.1,     15.4,       70,      3.0,    120.0,      8.6,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120619,   1016.2,   1019.8,     21.1,     15.7,       71,      3.0,    110.0,      8.7,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120620,   1016.5,   1020.1,     20.9,     15.9,       73,      2.6,    110.0,      8.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120621,   1016.6,   1020.2,     20.8,     15.8,       73,      3.0,    120.0,      8.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120622,   1016.4,   1020.0,     20.7,     15.9,       74,      3.6,    100.0,      8.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120623,   1016.1,   1019.7,     20.5,     16.1,       76,      3.9,    100.0,      9.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120624,   1015.7,   1019.3,     20.3,     16.1,       77,      3.3,    100.0,      8.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120701,   1015.6,   1019.2,     20.3,     16.1,       77,      2.9,    100.0,      8.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120702,   1015.3,   1018.9,     20.3,     16.1,       77,      3.2,    100.0,      7.3,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120703,   1015.0,   1018.6,     20.4,     16.2,       77,      3.0,    100.0,      7.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120704,   1015.2,   1018.8,     20.4,     16.2,       77,      3.0,    100.0,      8.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120705,   1015.3,   1018.9,     20.5,     15.9,       75,      2.9,    100.0,      8.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120706,   1016.0,   1019.6,     20.7,     15.9,       74,      3.2,     90.0,      8.1,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120707,   1016.6,   1020.2,     20.6,     15.8,       74,      2.0,    100.0,      6.7,     90.0,      0.0,      0.0,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120708,   1017.2,   1020.8,     21.5,     15.8,       70,      2.3,    100.0,      5.9,     80.0,      0.0,      0.0,      0.2,     0.34,     None,     0.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120709,   1017.1,   1020.7,     22.9,     15.8,       64,      1.9,    100.0,      7.0,     80.0,      0.0,      0.0,      0.5,     0.82,     None,     1.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120710,   1017.1,   1020.7,     23.5,     15.3,       60,      3.0,    120.0,      8.0,    110.0,      0.0,      0.0,      0.2,     0.88,     None,     2.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120711,   1016.3,   1019.8,     24.2,     15.4,       58,      4.4,    120.0,     10.0,    120.0,      0.0,      0.0,      0.4,     1.30,     None,     3.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120712,   1015.2,   1018.7,     25.1,     15.5,       55,      2.8,    130.0,      9.4,    100.0,      0.0,      0.0,      1.0,     2.51,     None,     5.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120713,   1014.3,   1017.8,     25.2,     14.1,       50,      4.1,    130.0,      9.1,    120.0,      0.0,      0.0,      0.8,     1.99,     None,     5.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120714,   1013.7,   1017.2,     25.8,     14.0,       48,      4.3,    130.0,      9.6,    120.0,      0.0,      0.0,      0.9,     2.01,     None,     4.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120715,   1013.7,   1017.2,     25.4,     13.9,       49,      3.7,    130.0,      9.6,    110.0,      0.0,      0.0,      1.0,     1.62,     None,     2.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120716,   1014.0,   1017.5,     24.3,     13.8,       52,      2.5,    130.0,      8.4,    140.0,      0.0,      0.0,      0.8,     0.79,     None,     0.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120717,   1014.6,   1018.1,     23.6,     14.1,       55,      3.2,    110.0,      7.6,    100.0,      0.0,      0.0,      0.8,     0.25,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120718,   1015.3,   1018.9,     23.0,     14.6,       59,      2.3,    110.0,      7.6,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120719,   1016.0,   1019.6,     22.6,     15.0,       62,      1.7,     90.0,      5.7,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120720,   1015.9,   1019.5,     21.9,     15.0,       65,      2.1,    100.0,      7.1,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120721,   1016.0,   1019.6,     21.6,     15.2,       67,      2.0,    100.0,      5.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120722,   1016.0,   1019.6,     21.6,     15.2,       67,      1.5,    100.0,      4.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120723,   1015.5,   1019.1,     20.8,     15.4,       71,      1.9,    150.0,      2.8,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120724,   1015.2,   1018.8,     20.2,     15.4,       74,      1.2,    150.0,      2.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120801,   1014.6,   1018.2,     19.5,     15.6,       78,      0.8,    180.0,      3.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120802,   1014.9,   1018.5,     19.0,     15.5,       80,      1.2,    190.0,      2.6,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120803,   1015.0,   1018.6,     19.2,     13.6,       70,      1.6,    180.0,      3.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120804,   1015.7,   1019.3,     18.9,     13.3,       70,      1.1,    180.0,      4.7,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120805,   1016.4,   1020.0,     18.3,     13.0,       71,      1.8,    160.0,      3.6,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120806,   1017.1,   1020.7,     18.6,     13.0,       70,      1.3,    160.0,      3.4,    160.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120807,   1017.7,   1021.3,     18.8,     13.2,       70,      1.4,    140.0,      2.6,    110.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120808,   1018.5,   1022.1,     19.0,     15.3,       79,      1.3,    140.0,      3.5,    140.0,     -9.8,      0.1,      0.0,     0.11,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120809,   1019.2,   1022.8,     20.8,     17.2,       80,      1.7,    130.0,      4.1,    110.0,      0.0,      0.0,      0.0,     0.41,     None,     0.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120810,   1019.5,   1023.1,     21.1,     16.3,       74,      2.3,     80.0,      8.0,    100.0,      0.0,      0.0,      0.0,     0.54,     None,     1.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120811,   1018.8,   1022.4,     21.6,     14.8,       65,      1.9,     90.0,      7.4,     70.0,      0.0,      0.0,      0.0,     0.45,     None,     1.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120812,   1017.8,   1021.4,     21.9,     15.3,       66,      2.5,     60.0,      8.2,    110.0,      0.0,      0.0,      0.0,     0.72,     None,     2.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025120813,   1016.7,   1020.3,     21.6,     16.4,       72,      3.6,    100.0,      8.7,    100.0,      0.0,      0.0,      0.0,     0.55,     None,     1.69,     None,     None,     None,     None,     None,     None,     None,     None
