﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025052411,   1007.5,   1011.0,     23.0,     21.6,       92,      3.3,    110.0,      9.6,     90.0,      5.0,      1.0,      0.0,     0.11,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052412,   1007.4,   1010.9,     23.1,     21.7,       92,      2.7,    110.0,      8.3,    130.0,      6.5,      1.0,      0.0,     0.43,     None,     1.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052413,   1007.3,   1010.8,     23.5,     22.0,       91,      2.5,    110.0,      6.2,    130.0,      1.0,      0.3,      0.0,     0.51,     None,     1.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052414,   1006.9,   1010.4,     23.7,     22.0,       90,      2.8,    100.0,      6.4,     70.0,      0.5,      0.4,      0.0,     0.76,     None,     2.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052415,   1007.1,   1010.6,     24.0,     21.7,       87,      2.7,    100.0,      7.7,     90.0,      0.0,      0.0,      0.0,     0.59,     None,     1.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052416,   1007.3,   1010.8,     23.5,     21.0,       86,      3.0,    100.0,      9.2,    110.0,     -9.8,      0.1,      0.0,     0.35,     None,     0.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052417,   1007.6,   1011.1,     23.6,     20.9,       85,      2.1,    110.0,      7.9,     90.0,      0.0,      0.0,      0.0,     0.17,     None,     0.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052418,   1008.4,   1011.9,     23.1,     21.2,       89,      3.7,    120.0,      8.6,    130.0,     -9.8,      0.2,      0.0,     0.05,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052419,   1009.0,   1012.5,     22.3,     20.9,       92,      3.3,    110.0,      8.0,    100.0,      2.0,      0.6,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052420,   1009.9,   1013.4,     22.4,     20.9,       91,      3.0,    120.0,      6.1,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052421,   1010.7,   1014.3,     21.9,     20.7,       93,      1.7,    100.0,      6.4,     90.0,      0.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052422,   1011.3,   1014.9,     21.9,     20.7,       93,      2.2,    130.0,      6.6,    120.0,      1.0,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052423,   1011.8,   1015.4,     21.8,     20.6,       93,      3.0,    130.0,      7.1,    140.0,      1.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052424,   1011.6,   1015.2,     21.2,     18.6,       85,      1.9,     60.0,      6.6,     90.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052501,   1011.2,   1014.8,     21.3,     16.9,       76,      1.6,    110.0,      5.4,     10.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052502,   1010.6,   1014.2,     21.7,     17.7,       78,      1.5,    130.0,      3.9,    100.0,      0.5,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052503,   1010.9,   1014.5,     21.8,     18.4,       81,      2.4,    160.0,      6.0,    130.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052504,   1010.7,   1014.3,     21.1,     18.3,       84,      2.8,    150.0,      7.6,     90.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052505,   1011.3,   1014.9,     21.1,     17.3,       79,      3.2,    140.0,      7.0,    150.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052506,   1011.9,   1015.5,     20.2,     18.0,       87,      2.4,    140.0,      6.0,    140.0,      0.5,      0.5,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052507,   1012.7,   1016.3,     20.3,     18.4,       89,      2.6,    140.0,      6.5,    130.0,     -9.8,      0.2,      0.0,     0.05,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052508,   1013.0,   1016.6,     20.8,     18.2,       85,      2.7,    150.0,      6.0,    140.0,     -9.8,      0.1,      0.0,     0.16,     None,     0.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052509,   1013.4,   1017.0,     20.9,     18.1,       84,      1.8,    140.0,      5.1,    120.0,     -9.8,      0.2,      0.0,     0.22,     None,     0.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052510,   1013.6,   1017.2,     20.9,     17.5,       81,      3.5,    110.0,      9.4,    100.0,     -9.8,      0.2,      0.0,     0.30,     None,     1.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052511,   1014.1,   1017.7,     19.4,     16.3,       82,      4.2,    100.0,      8.9,    100.0,     -9.8,      0.7,      0.0,     0.35,     None,     1.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052512,   1013.6,   1017.2,     19.5,     16.0,       80,      3.1,    120.0,      8.0,    130.0,      0.5,      0.8,      0.0,     0.59,     None,     2.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052513,   1013.2,   1016.8,     20.2,     17.2,       83,      2.1,    130.0,      8.0,    100.0,     -9.8,      0.5,      0.0,     0.64,     None,     2.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052514,   1012.8,   1016.4,     19.8,     17.6,       87,      2.2,    130.0,      6.2,    130.0,      0.5,      0.7,      0.0,     0.56,     None,     2.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052515,   1012.7,   1016.3,     20.7,     17.3,       81,      2.1,    140.0,      5.6,    140.0,     -9.8,      0.2,      0.0,     0.61,     None,     1.93,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052516,   1012.5,   1016.1,     21.1,     16.7,       76,      2.0,    160.0,      4.3,    120.0,      0.0,      0.0,      0.0,     0.45,     None,     1.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052517,   1012.5,   1016.1,     21.4,     16.6,       74,      1.6,    150.0,      4.7,    160.0,      0.0,      0.0,      0.0,     0.31,     None,     0.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052518,   1012.6,   1016.2,     21.5,     16.3,       72,      2.1,    140.0,      4.8,    130.0,      0.0,      0.0,      0.0,     0.18,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052519,   1013.0,   1016.6,     21.8,     15.9,       69,      2.0,    140.0,      5.0,    140.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052520,   1013.1,   1016.7,     21.9,     15.7,       68,      1.6,    120.0,      4.4,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052521,   1013.4,   1017.0,     21.8,     15.9,       69,      1.8,    140.0,      5.0,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052522,   1013.9,   1017.5,     22.0,     15.8,       68,      2.7,    140.0,      5.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052523,   1013.7,   1017.3,     22.1,     15.9,       68,      2.7,    140.0,      4.3,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052524,   1012.8,   1016.4,     22.1,     15.9,       68,      1.7,    140.0,      4.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052601,   1012.5,   1016.1,     22.1,     15.9,       68,      1.5,    110.0,      4.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052602,   1012.1,   1015.7,     22.1,     15.7,       67,      2.4,     90.0,      6.9,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052603,   1011.6,   1015.2,     22.1,     15.2,       65,      1.5,    110.0,      6.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052604,   1011.6,   1015.2,     21.7,     15.3,       67,      2.3,    100.0,      8.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052605,   1012.0,   1015.6,     21.4,     15.9,       71,      2.7,     90.0,      8.1,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052606,   1012.8,   1016.4,     20.2,     17.2,       83,      2.6,    100.0,      7.2,     80.0,     -9.8,      0.5,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052607,   1013.5,   1017.1,     18.6,     17.1,       91,      2.7,    100.0,      7.6,    100.0,      1.5,      1.0,      0.0,     0.07,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052608,   1013.8,   1017.4,     17.6,     15.9,       90,      4.6,    100.0,     10.2,    100.0,      2.0,      1.0,      0.0,     0.16,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052609,   1014.1,   1017.7,     17.5,     15.8,       90,      3.6,    100.0,     10.4,     90.0,      1.0,      0.8,      0.0,     0.28,     None,     0.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052610,   1014.2,   1017.8,     17.4,     16.1,       92,      4.1,    100.0,     10.8,    100.0,      1.0,      0.9,      0.0,     0.30,     None,     0.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052611,   1014.1,   1017.7,     18.3,     16.5,       89,      2.6,     90.0,     10.2,    110.0,     -9.8,      0.3,      0.0,     0.61,     None,     2.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052612,   1013.9,   1017.5,     19.4,     16.8,       85,      3.2,    100.0,      9.1,     90.0,     -9.8,      0.2,      0.0,     0.56,     None,     2.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052613,   1013.8,   1017.4,     19.7,     16.7,       83,      2.6,    100.0,      8.8,    100.0,     -9.8,      0.3,      0.0,     0.44,     None,     1.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052614,   1013.1,   1016.7,     20.3,     18.1,       87,      1.6,    110.0,      6.4,     80.0,      0.5,      0.8,      0.0,     0.51,     None,     1.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052615,   1013.0,   1016.6,     20.1,     18.1,       88,      2.2,    120.0,      5.2,     60.0,      0.5,      0.9,      0.0,     0.45,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052616,   1012.8,   1016.4,     19.9,     18.2,       90,      2.7,    100.0,      6.7,    100.0,      2.0,      1.0,      0.0,     0.31,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052617,   1012.6,   1016.2,     19.9,     18.7,       93,      1.6,    130.0,      5.7,    100.0,      3.5,      1.0,      0.0,     0.14,     None,     0.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052618,   1011.9,   1015.5,     19.8,     18.6,       93,      1.6,     80.0,      5.4,     60.0,      1.5,      1.0,      0.0,     0.06,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052619,   1012.4,   1016.0,     20.2,     18.5,       90,      3.1,    110.0,      8.0,    120.0,     -9.8,      0.2,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052620,   1012.6,   1016.2,     20.3,     18.8,       91,      2.8,    100.0,      9.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052621,   1013.1,   1016.7,     20.4,     18.9,       91,      2.4,    110.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052622,   1012.7,   1016.3,     20.6,     18.5,       88,      2.8,    100.0,      7.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052623,   1012.3,   1015.9,     20.5,     18.5,       88,      3.1,    100.0,     10.0,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052624,   1011.5,   1015.1,     20.8,     18.0,       84,      3.5,    100.0,     10.0,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052701,   1011.2,   1014.8,     21.0,     17.8,       82,      4.3,    100.0,     10.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052702,   1010.8,   1014.4,     21.1,     18.3,       84,      3.8,    100.0,     11.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052703,   1011.1,   1014.7,     21.3,     18.5,       84,      3.8,    100.0,      8.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052704,   1011.0,   1014.6,     21.5,     18.9,       85,      3.6,    100.0,      9.3,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052705,   1011.6,   1015.2,     21.7,     19.1,       85,      3.4,    100.0,      7.9,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052706,   1012.5,   1016.1,     22.2,     19.4,       84,      3.6,    100.0,      8.2,    100.0,      0.0,      0.0,      0.0,     0.11,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052707,   1012.8,   1016.4,     22.8,     19.8,       83,      2.6,    100.0,      7.2,    100.0,      0.0,      0.0,      0.0,     0.42,     None,     0.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052708,   1012.4,   1015.9,     23.9,     20.5,       81,      2.9,    110.0,      8.5,    110.0,      0.0,      0.0,      0.5,     1.21,     None,     1.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052709,   1012.1,   1015.6,     25.0,     20.5,       76,      3.4,     90.0,     10.8,    100.0,      0.0,      0.0,      0.6,     1.80,     None,     3.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052710,   1011.2,   1014.7,     25.0,     20.7,       77,      4.6,     90.0,     10.6,    100.0,      0.0,      0.0,      0.1,     1.93,     None,     4.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052711,   1011.0,   1014.5,     26.4,     21.0,       72,      3.9,     80.0,     10.3,    110.0,      0.0,      0.0,      0.8,     2.80,     None,     7.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052712,   1010.7,   1014.2,     27.2,     21.7,       72,      3.4,    100.0,     10.5,    110.0,      0.0,      0.0,      1.0,     3.39,     None,    10.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052713,   1010.2,   1013.7,     27.6,     22.1,       72,      3.6,     80.0,     10.6,    100.0,      0.0,      0.0,      1.0,     3.66,     None,    10.84,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052714,   1009.7,   1013.2,     28.5,     22.3,       69,      3.8,    100.0,     11.6,     90.0,      0.0,      0.0,      1.0,     3.33,     None,     8.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052715,   1009.3,   1012.8,     28.1,     21.9,       69,      3.4,     90.0,     11.5,    110.0,      0.0,      0.0,      0.9,     2.74,     None,     6.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052716,   1009.4,   1012.9,     25.9,     22.0,       79,      3.5,    100.0,     10.1,     90.0,      0.0,      0.0,      0.8,     1.85,     None,     3.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052717,   1009.8,   1013.3,     24.6,     21.3,       82,      5.5,    100.0,     12.0,    100.0,      0.0,      0.0,      0.0,     0.79,     None,     1.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052718,   1010.6,   1014.1,     24.2,     21.7,       86,      4.6,    100.0,     11.8,     90.0,      0.0,      0.0,      0.1,     0.35,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052719,   1010.7,   1014.2,     23.8,     21.7,       88,      4.0,    100.0,     10.6,    140.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052720,   1010.9,   1014.4,     24.0,     21.7,       87,      4.5,    100.0,     11.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052721,   1011.2,   1014.7,     24.2,     21.9,       87,      3.1,    100.0,      8.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052722,   1011.4,   1014.9,     24.2,     22.1,       88,      3.7,    100.0,      9.2,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052723,   1010.8,   1014.3,     24.3,     21.6,       85,      2.9,    100.0,      8.7,     60.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052724,   1010.5,   1014.0,     24.3,     21.4,       84,      3.5,    100.0,      9.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052801,   1010.1,   1013.6,     24.1,     21.6,       86,      3.5,    100.0,      8.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052802,   1009.4,   1012.9,     23.5,     22.1,       92,      3.0,    100.0,      8.1,    100.0,      0.5,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052803,   1008.7,   1012.2,     23.3,     21.9,       92,      2.8,    100.0,      8.3,    100.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052804,   1008.7,   1012.2,     23.5,     21.6,       89,      2.3,    100.0,      6.9,    100.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052805,   1008.7,   1012.2,     23.4,     21.5,       89,      2.4,    110.0,      6.9,     90.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052806,   1008.8,   1012.3,     23.4,     21.5,       89,      2.7,    100.0,      6.4,     80.0,      0.5,      0.3,      0.0,     0.05,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052807,   1008.8,   1012.3,     24.1,     21.4,       85,      3.3,    100.0,      7.5,    100.0,     -9.8,      0.2,      0.1,     0.47,     None,     0.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052808,   1008.4,   1011.9,     25.3,     21.0,       77,      2.6,    100.0,      7.3,     90.0,      0.0,      0.0,      0.0,     0.80,     None,     1.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052809,   1008.4,   1011.9,     26.3,     20.4,       70,      3.4,    110.0,      9.1,    100.0,      0.0,      0.0,      0.1,     1.27,     None,     3.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052810,   1008.0,   1011.5,     27.4,     21.0,       68,      3.9,    110.0,      9.8,    130.0,      0.0,      0.0,      0.1,     1.95,     None,     5.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052811,   1007.8,   1011.3,     27.5,     21.3,       69,      4.1,    120.0,     10.4,    130.0,      0.0,      0.0,      0.0,     1.64,     None,     5.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052812,   1007.9,   1011.4,     27.3,     20.9,       68,      3.4,    110.0,      9.3,    130.0,     -9.8,      0.1,      0.0,     0.95,     None,     4.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052813,   1007.7,   1011.2,     26.9,     21.0,       70,      1.9,    110.0,      8.0,    140.0,     -9.8,      0.3,      0.0,     0.86,     None,     3.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052814,   1007.5,   1011.0,     26.8,     21.8,       74,      1.3,    110.0,      3.8,     90.0,     -9.8,      0.2,      0.0,     0.83,     None,     3.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052815,   1007.0,   1010.5,     26.6,     21.8,       75,      1.5,     50.0,      3.7,     70.0,     -9.8,      0.2,      0.0,     0.59,     None,     1.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052816,   1006.5,   1010.0,     26.4,     21.8,       76,      1.4,    150.0,      2.4,    140.0,     -9.8,      0.4,      0.0,     0.47,     None,     1.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052817,   1006.1,   1009.6,     25.8,     22.5,       82,      1.5,    100.0,      3.7,    100.0,     -9.8,      0.4,      0.0,     0.26,     None,     0.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052818,   1006.3,   1009.8,     25.3,     23.0,       87,      1.2,     90.0,      3.3,    110.0,      0.5,      0.4,      0.0,     0.07,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052819,   1006.6,   1010.1,     24.6,     22.3,       87,      1.9,    100.0,      4.1,     70.0,     -9.8,      0.6,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052820,   1007.2,   1010.7,     24.6,     22.5,       88,      0.4,     80.0,      3.6,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052821,   1007.5,   1011.0,     24.3,     22.9,       92,      0.9,    100.0,      2.2,    100.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052822,   1007.6,   1011.1,     24.1,     22.7,       92,      1.1,    100.0,      3.7,    120.0,      0.5,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052823,   1007.5,   1011.0,     23.7,     22.9,       95,      1.1,    230.0,      1.6,    210.0,      1.0,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052824,   1007.0,   1010.5,     23.2,     22.5,       96,      1.0,    320.0,      3.5,    340.0,      3.0,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052901,   1006.2,   1009.7,     22.7,     22.2,       97,      0.3,     80.0,      1.8,    340.0,      1.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052902,   1005.7,   1009.2,     22.8,     22.3,       97,      1.0,    230.0,      1.6,    260.0,      0.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052903,   1005.6,   1009.1,     23.1,     22.4,       96,      1.6,    240.0,      3.2,    300.0,      4.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052904,   1005.5,   1009.0,     22.9,     22.2,       96,      0.8,    280.0,      2.9,    240.0,      1.5,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052905,   1005.6,   1009.1,     22.8,     22.0,       95,      1.4,    280.0,      3.5,    290.0,      1.5,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052906,   1005.9,   1009.4,     22.8,     22.1,       96,      0.5,    260.0,      2.7,    280.0,      1.0,      0.7,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052907,   1006.3,   1009.8,     22.9,     22.4,       97,      0.3,    360.0,      2.2,    350.0,      1.0,      0.7,      0.0,     0.06,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052908,   1006.2,   1009.7,     23.3,     22.1,       93,      0.6,    280.0,      2.8,    330.0,      0.5,      0.6,      0.0,     0.15,     None,     0.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052909,   1006.3,   1009.8,     23.9,     22.7,       93,      1.0,    240.0,      3.0,    280.0,      0.5,      0.5,      0.0,     0.33,     None,     0.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025052910,   1006.3,   1009.8,     24.1,     23.3,       95,      0.5,    200.0,      2.7,    270.0,      2.0,      0.9,      0.0,     0.55,     None,     1.93,     None,     None,     None,     None,     None,     None,     None,     None
