﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025010513,   1014.3,   1017.9,     19.9,     15.1,       74,      5.2,    320.0,     10.4,    320.0,      0.0,      0.0,      0.0,     1.15,     None,     3.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010514,   1014.0,   1017.6,     19.4,     15.1,       76,      3.4,    330.0,      8.5,    340.0,      0.0,      0.0,      0.1,     0.97,     None,     2.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010515,   1013.9,   1017.5,     18.5,     14.6,       78,      1.4,    320.0,      7.7,    340.0,      0.0,      0.0,      0.0,     0.66,     None,     1.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010516,   1014.1,   1017.7,     18.8,     14.5,       76,      1.5,    330.0,      5.4,    320.0,      0.0,      0.0,      0.1,     0.61,     None,     1.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010517,   1014.7,   1018.3,     18.3,     14.4,       78,      1.6,    330.0,      5.8,    320.0,      0.0,      0.0,      0.0,     0.12,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010518,   1015.0,   1018.6,     18.0,     14.1,       78,      1.5,    330.0,      4.6,    330.0,      0.0,      0.0,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010519,   1015.4,   1019.0,     17.7,     14.4,       81,      0.8,    330.0,      3.8,    320.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010520,   1016.0,   1019.6,     17.6,     14.5,       82,      0.5,    270.0,      2.6,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010521,   1016.5,   1020.1,     17.7,     14.4,       81,      1.0,    270.0,      2.6,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010522,   1016.6,   1020.2,     17.7,     14.4,       81,      1.2,    200.0,      2.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010523,   1016.4,   1020.0,     17.7,     14.2,       80,      0.6,    260.0,      2.7,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010524,   1016.3,   1019.9,     17.4,     13.7,       79,      0.9,    270.0,      2.1,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010601,   1016.4,   1020.0,     16.5,     13.8,       84,      0.3,    120.0,      2.2,    350.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010602,   1016.5,   1020.1,     16.6,     13.7,       83,      0.6,    340.0,      2.3,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010603,   1016.3,   1019.9,     16.7,     12.3,       75,      0.7,     40.0,      2.9,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010604,   1016.1,   1019.8,     15.4,     12.5,       83,      1.1,    230.0,      2.2,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010605,   1016.4,   1020.1,     15.2,     12.0,       81,      0.7,    210.0,      1.8,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010606,   1017.1,   1020.8,     15.4,     12.5,       83,      1.4,    170.0,      3.1,    170.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010607,   1017.9,   1021.6,     14.9,     11.7,       81,      0.5,     80.0,      2.6,    160.0,      0.0,      0.0,      0.0,     0.01,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010608,   1018.5,   1022.1,     16.8,      9.5,       62,      1.9,     80.0,      5.2,    140.0,      0.0,      0.0,      0.7,     0.36,     None,     0.29,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010609,   1019.0,   1022.6,     17.7,      9.6,       59,      2.0,    100.0,      8.4,    100.0,      0.0,      0.0,      1.0,     0.95,     None,     1.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010610,   1019.0,   1022.6,     18.4,      8.4,       52,      3.4,    100.0,      7.7,     90.0,      0.0,      0.0,      1.0,     1.59,     None,     2.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010611,   1018.8,   1022.4,     18.9,      8.6,       51,      3.9,    100.0,     11.5,    100.0,      0.0,      0.0,      0.9,     2.09,     None,     4.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010612,   1018.3,   1021.9,     18.7,      8.1,       50,      3.8,    110.0,      9.6,    120.0,      0.0,      0.0,      0.8,     2.24,     None,     4.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010613,   1017.4,   1021.0,     18.3,      7.7,       50,      4.7,     50.0,     10.3,    100.0,      0.0,      0.0,      0.1,     1.22,     None,     3.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010614,   1016.2,   1019.8,     18.3,      6.8,       47,      2.4,     90.0,      9.7,     80.0,      0.0,      0.0,      0.7,     1.71,     None,     3.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010615,   1016.5,   1020.1,     18.4,      7.2,       48,      2.8,     80.0,      9.7,    100.0,      0.0,      0.0,      0.9,     1.52,     None,     2.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010616,   1016.8,   1020.4,     17.3,      7.7,       53,      4.3,    100.0,     11.4,    110.0,      0.0,      0.0,      1.0,     0.98,     None,     1.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010617,   1017.2,   1020.8,     17.0,      8.2,       56,      2.4,     90.0,     11.2,     90.0,      0.0,      0.0,      0.8,     0.38,     None,     0.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010618,   1017.8,   1021.4,     16.8,      8.0,       56,      2.1,    120.0,     10.6,     80.0,      0.0,      0.0,      0.0,     0.02,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010619,   1019.0,   1022.6,     16.8,      7.7,       55,      4.0,    110.0,      8.5,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010620,   1019.4,   1023.1,     16.5,      8.0,       57,      3.3,    100.0,     10.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010621,   1019.7,   1023.4,     15.9,      7.2,       56,      4.1,    100.0,     12.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010622,   1019.9,   1023.6,     15.6,      6.6,       55,      4.6,    100.0,     12.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010623,   1019.3,   1023.0,     15.4,      7.2,       58,      3.8,    120.0,     11.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010624,   1019.0,   1022.7,     15.1,      6.1,       55,      3.0,     90.0,      8.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010701,   1019.1,   1022.8,     15.1,      5.9,       54,      3.2,    100.0,     11.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010702,   1018.2,   1021.9,     14.9,      6.0,       55,      3.9,    100.0,      9.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010703,   1018.0,   1021.7,     14.7,      5.8,       55,      3.6,    110.0,      9.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010704,   1017.7,   1021.4,     14.5,      5.8,       56,      3.5,    100.0,     10.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010705,   1018.0,   1021.7,     14.4,      5.8,       56,      3.4,    100.0,      9.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010706,   1018.0,   1021.7,     14.5,      5.6,       55,      2.9,    110.0,      7.6,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010707,   1018.5,   1022.2,     14.6,      5.9,       56,      2.9,    100.0,      7.7,     90.0,      0.0,      0.0,      0.0,     0.01,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010708,   1018.7,   1022.4,     15.1,      6.4,       56,      3.1,    110.0,      8.1,     60.0,      0.0,      0.0,      0.8,     0.35,     None,     0.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010709,   1019.3,   1023.0,     16.6,      6.7,       52,      4.5,    100.0,     11.5,     90.0,      0.0,      0.0,      1.0,     1.02,     None,     1.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010710,   1019.0,   1022.6,     17.4,      6.9,       50,      4.6,    100.0,     12.0,    100.0,      0.0,      0.0,      1.0,     1.67,     None,     3.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010711,   1018.5,   1022.1,     17.7,      7.5,       51,      3.3,    100.0,     12.6,     80.0,      0.0,      0.0,      0.8,     1.90,     None,     4.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010712,   1017.4,   1021.0,     18.1,      7.5,       50,      3.5,    110.0,     11.5,     90.0,      0.0,      0.0,      0.8,     2.09,     None,     5.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010713,   1016.4,   1020.0,     17.4,      7.2,       51,      4.4,    110.0,     11.7,     80.0,      0.0,      0.0,      0.1,     1.26,     None,     3.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010714,   1016.3,   1019.9,     17.0,      7.4,       53,      4.6,    100.0,     10.7,    120.0,      0.0,      0.0,      0.1,     1.03,     None,     2.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010715,   1016.6,   1020.2,     17.2,      7.6,       53,      4.5,    100.0,     12.1,     80.0,      0.0,      0.0,      0.3,     1.02,     None,     2.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010716,   1017.2,   1020.8,     16.7,      7.9,       56,      4.0,    100.0,     11.9,     90.0,      0.0,      0.0,      0.3,     0.76,     None,     1.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010717,   1017.8,   1021.4,     16.4,      7.9,       57,      4.4,    110.0,     10.5,    120.0,      0.0,      0.0,      0.0,     0.20,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010718,   1018.5,   1022.1,     16.4,      8.4,       59,      3.7,    130.0,      9.5,    130.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010719,   1019.2,   1022.9,     16.3,      8.3,       59,      3.3,    120.0,      8.9,    150.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010720,   1019.3,   1023.0,     16.2,      8.4,       60,      3.2,    110.0,      8.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010721,   1019.0,   1022.7,     16.1,      8.6,       61,      3.1,    120.0,      9.0,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010722,   1019.0,   1022.7,     16.0,      8.5,       61,      4.2,    110.0,      9.4,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010723,   1018.8,   1022.5,     15.9,      8.4,       61,      3.1,    120.0,      9.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010724,   1018.4,   1022.1,     15.9,      8.6,       62,      2.6,    120.0,      9.7,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010801,   1017.6,   1021.3,     15.7,      8.9,       64,      4.1,    130.0,      9.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010802,   1017.2,   1020.9,     15.4,      9.8,       69,      2.7,    120.0,      9.3,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010803,   1017.1,   1020.8,     15.5,      9.9,       69,      2.6,    110.0,      8.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010804,   1016.8,   1020.5,     15.6,     10.4,       71,      3.2,    110.0,      7.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010805,   1016.7,   1020.4,     15.7,     10.7,       72,      3.7,    110.0,      9.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010806,   1017.2,   1020.9,     15.8,     10.8,       72,      3.2,    110.0,      9.2,    140.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010807,   1017.8,   1021.5,     15.6,     11.4,       76,      4.1,    100.0,      8.7,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010808,   1018.4,   1022.1,     15.5,     12.3,       81,      3.2,    110.0,      9.2,     90.0,      0.0,      0.0,      0.0,     0.07,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010809,   1018.7,   1022.4,     15.3,     12.8,       85,      4.5,    110.0,     10.6,    100.0,     -9.8,      0.4,      0.0,     0.14,     None,     0.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010810,   1018.6,   1022.3,     15.1,     12.2,       83,      4.6,    100.0,      9.8,    100.0,     -9.8,      0.3,      0.0,     0.22,     None,     0.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010811,   1017.9,   1021.6,     16.2,     12.6,       79,      3.8,    100.0,     10.5,    110.0,     -9.8,      0.2,      0.1,     0.66,     None,     1.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010812,   1016.8,   1020.4,     16.7,     12.5,       76,      3.5,    100.0,      9.7,     90.0,      0.0,      0.0,      0.2,     1.16,     None,     4.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025010813,   1015.8,   1019.4,     16.5,     12.9,       79,      3.8,    100.0,     11.4,     80.0,      0.0,      0.0,      0.0,     1.15,     None,     3.42,     None,     None,     None,     None,     None,     None,     None,     None
