Time,kW,Building,Temperature,Hour,Month,Is_Weekend
2025-05-09 06:00:00,24.11,霖澤館,24.4,6,5,0
2025-05-09 07:00:00,35.63,霖澤館,24.9,7,5,0
2025-05-09 08:00:00,62.9,霖澤館,26.1,8,5,0
2025-05-09 09:00:00,88.81,霖澤館,28.2,9,5,0
2025-05-09 11:00:00,107.99,霖澤館,31.6,11,5,0
2025-05-09 19:00:00,54.02,霖澤館,27.9,19,5,0
2025-05-09 20:00:00,44.34,霖澤館,27.7,20,5,0
2025-05-09 21:00:00,34.78,霖澤館,28.2,21,5,0
2025-05-09 22:00:00,29.17,霖澤館,27.3,22,5,0
2025-05-09 23:00:00,28.72,霖澤館,27.4,23,5,0
2025-05-10 00:00:00,23.66,霖澤館,27.3,0,5,1
2025-05-10 01:00:00,24.94,霖澤館,26.6,1,5,1
2025-05-10 02:00:00,20.14,霖澤館,25.6,2,5,1
2025-05-10 03:00:00,21.65,霖澤館,25.8,3,5,1
2025-05-10 04:00:00,30.35,霖澤館,25.7,4,5,1
2025-05-10 05:00:00,18.13,霖澤館,25.2,5,5,1
2025-05-10 06:00:00,59.9,霖澤館,25.3,6,5,1
2025-05-10 07:00:00,18.63,霖澤館,25.6,7,5,1
2025-05-10 08:00:00,27.75,霖澤館,26.2,8,5,1
2025-05-10 09:00:00,42.49,霖澤館,22.7,9,5,1
2025-05-10 10:00:00,43.4,霖澤館,22.4,10,5,1
2025-05-10 11:00:00,34.99,霖澤館,22.7,11,5,1
2025-05-10 12:00:00,33.86,霖澤館,23.2,12,5,1
2025-05-10 13:00:00,35.53,霖澤館,23.7,13,5,1
2025-05-10 14:00:00,89.48,霖澤館,24.5,14,5,1
2025-05-10 15:00:00,94.95,霖澤館,24.9,15,5,1
2025-05-10 16:00:00,72.95,霖澤館,25.1,16,5,1
2025-05-10 17:00:00,32.17,霖澤館,24.8,17,5,1
2025-05-10 18:00:00,27.7,霖澤館,24.5,18,5,1
2025-05-10 19:00:00,24.75,霖澤館,24.2,19,5,1
2025-05-10 20:00:00,26.35,霖澤館,24.3,20,5,1
2025-05-10 21:00:00,32.62,霖澤館,24.5,21,5,1
2025-05-10 22:00:00,23.56,霖澤館,24.3,22,5,1
2025-05-10 23:00:00,21.45,霖澤館,24.2,23,5,1
2025-05-11 00:00:00,21.98,霖澤館,24.2,0,5,1
2025-05-11 01:00:00,21.65,霖澤館,24.2,1,5,1
2025-05-11 02:00:00,23.5,霖澤館,24.3,2,5,1
2025-05-11 03:00:00,18.55,霖澤館,22.2,3,5,1
2025-05-11 04:00:00,17.34,霖澤館,21.3,4,5,1
2025-05-11 05:00:00,17.95,霖澤館,20.5,5,5,1
2025-05-11 06:00:00,17.6,霖澤館,20.5,6,5,1
2025-05-11 07:00:00,19.25,霖澤館,20.4,7,5,1
2025-05-11 08:00:00,25.12,霖澤館,21.1,8,5,1
2025-05-11 09:00:00,23.65,霖澤館,20.8,9,5,1
2025-05-11 10:00:00,22.51,霖澤館,20.7,10,5,1
2025-05-11 11:00:00,20.4,霖澤館,20.5,11,5,1
2025-05-11 12:00:00,22.96,霖澤館,20.4,12,5,1
2025-05-11 13:00:00,31.19,霖澤館,20.2,13,5,1
2025-05-11 14:00:00,25.33,霖澤館,20.5,14,5,1
2025-05-11 15:00:00,35.18,霖澤館,19.9,15,5,1
2025-05-11 16:00:00,33.69,霖澤館,20.0,16,5,1
2025-05-11 17:00:00,24.61,霖澤館,19.7,17,5,1
2025-05-11 18:00:00,23.38,霖澤館,19.4,18,5,1
2025-05-11 19:00:00,25.03,霖澤館,19.4,19,5,1
2025-05-11 20:00:00,23.01,霖澤館,19.3,20,5,1
2025-05-11 21:00:00,21.28,霖澤館,19.5,21,5,1
2025-05-11 22:00:00,19.41,霖澤館,19.2,22,5,1
2025-05-11 23:00:00,25.33,霖澤館,19.3,23,5,1
2025-05-12 00:00:00,27.47,霖澤館,19.5,0,5,0
2025-05-12 01:00:00,22.17,霖澤館,19.5,1,5,0
2025-05-12 02:00:00,23.2,霖澤館,19.6,2,5,0
2025-05-12 03:00:00,23.23,霖澤館,19.6,3,5,0
2025-05-12 04:00:00,28.37,霖澤館,19.4,4,5,0
2025-05-12 05:00:00,19.81,霖澤館,19.8,5,5,0
2025-05-12 06:00:00,19.21,霖澤館,20.8,6,5,0
2025-05-12 07:00:00,61.7,霖澤館,21.6,7,5,0
2025-05-12 08:00:00,76.0,霖澤館,22.3,8,5,0
2025-05-12 09:00:00,102.67,霖澤館,23.8,9,5,0
2025-05-12 10:00:00,87.17,霖澤館,24.6,10,5,0
2025-05-12 11:00:00,104.26,霖澤館,25.0,11,5,0
2025-05-12 14:00:00,102.74,霖澤館,26.4,14,5,0
2025-05-12 16:00:00,109.0,霖澤館,25.4,16,5,0
2025-05-12 17:00:00,70.97,霖澤館,25.1,17,5,0
2025-05-12 18:00:00,46.69,霖澤館,24.5,18,5,0
2025-05-12 19:00:00,37.15,霖澤館,24.1,19,5,0
2025-05-12 20:00:00,36.28,霖澤館,23.5,20,5,0
2025-05-12 21:00:00,30.29,霖澤館,23.3,21,5,0
2025-05-12 22:00:00,30.4,霖澤館,23.1,22,5,0
2025-05-12 23:00:00,22.07,霖澤館,22.8,23,5,0
2025-05-13 00:00:00,21.09,霖澤館,22.6,0,5,0
2025-05-13 01:00:00,21.1,霖澤館,22.5,1,5,0
2025-05-13 02:00:00,19.0,霖澤館,22.6,2,5,0
2025-05-13 03:00:00,19.61,霖澤館,21.8,3,5,0
2025-05-13 04:00:00,18.22,霖澤館,21.4,4,5,0
2025-05-13 05:00:00,24.61,霖澤館,21.1,5,5,0
2025-05-13 06:00:00,23.98,霖澤館,21.4,6,5,0
2025-05-13 07:00:00,25.91,霖澤館,23.0,7,5,0
2025-05-13 08:00:00,31.54,霖澤館,25.1,8,5,0
2025-05-13 09:00:00,53.82,霖澤館,27.5,9,5,0
2025-05-13 10:00:00,86.85,霖澤館,28.5,10,5,0
2025-05-13 11:00:00,82.01,霖澤館,30.3,11,5,0
2025-05-13 12:00:00,96.0,霖澤館,31.5,12,5,0
2025-05-13 13:00:00,98.52,霖澤館,31.3,13,5,0
2025-05-13 14:00:00,85.36,霖澤館,31.2,14,5,0
2025-05-13 15:00:00,85.13,霖澤館,30.6,15,5,0
2025-05-13 16:00:00,98.85,霖澤館,29.9,16,5,0
2025-05-13 17:00:00,89.07,霖澤館,29.4,17,5,0
2025-05-13 18:00:00,57.13,霖澤館,28.7,18,5,0
2025-05-13 19:00:00,59.15,霖澤館,27.8,19,5,0
2025-05-13 20:00:00,53.38,霖澤館,27.3,20,5,0
2025-05-13 21:00:00,48.74,霖澤館,26.6,21,5,0
2025-05-13 22:00:00,33.55,霖澤館,26.1,22,5,0
2025-05-13 23:00:00,23.48,霖澤館,26.1,23,5,0
2025-05-14 00:00:00,23.73,霖澤館,25.7,0,5,0
2025-05-14 01:00:00,19.52,霖澤館,25.4,1,5,0
2025-05-14 02:00:00,19.6,霖澤館,25.0,2,5,0
2025-05-14 03:00:00,18.04,霖澤館,24.5,3,5,0
2025-05-14 04:00:00,18.3,霖澤館,23.8,4,5,0
2025-05-14 05:00:00,24.25,霖澤館,23.5,5,5,0
2025-05-14 06:00:00,18.3,霖澤館,23.5,6,5,0
2025-05-14 07:00:00,31.16,霖澤館,24.3,7,5,0
2025-05-14 08:00:00,58.59,霖澤館,26.0,8,5,0
2025-05-14 09:00:00,78.04,霖澤館,28.1,9,5,0
2025-05-14 10:00:00,87.32,霖澤館,30.1,10,5,0
2025-05-14 11:00:00,106.07,霖澤館,31.6,11,5,0
2025-05-14 12:00:00,95.22,霖澤館,31.7,12,5,0
2025-05-14 13:00:00,83.23,霖澤館,32.0,13,5,0
2025-05-14 14:00:00,90.01,霖澤館,32.2,14,5,0
2025-05-14 15:00:00,76.12,霖澤館,31.2,15,5,0
2025-05-14 16:00:00,81.55,霖澤館,30.8,16,5,0
2025-05-14 17:00:00,75.62,霖澤館,30.2,17,5,0
2025-05-14 18:00:00,62.59,霖澤館,29.3,18,5,0
2025-05-14 19:00:00,65.95,霖澤館,28.7,19,5,0
2025-05-14 20:00:00,48.72,霖澤館,28.5,20,5,0
2025-05-14 21:00:00,37.44,霖澤館,27.8,21,5,0
2025-05-14 22:00:00,30.92,霖澤館,27.7,22,5,0
2025-05-14 23:00:00,26.68,霖澤館,27.7,23,5,0
2025-05-15 00:00:00,28.13,霖澤館,27.1,0,5,0
2025-05-15 01:00:00,23.29,霖澤館,26.7,1,5,0
2025-05-15 02:00:00,31.72,霖澤館,26.3,2,5,0
2025-05-15 03:00:00,20.32,霖澤館,26.0,3,5,0
2025-05-15 04:00:00,22.48,霖澤館,25.8,4,5,0
2025-05-15 05:00:00,22.25,霖澤館,25.3,5,5,0
2025-05-15 06:00:00,19.19,霖澤館,25.3,6,5,0
2025-05-15 07:00:00,32.95,霖澤館,25.9,7,5,0
2025-05-15 08:00:00,38.48,霖澤館,27.0,8,5,0
2025-05-15 09:00:00,67.27,霖澤館,28.9,9,5,0
2025-05-15 10:00:00,98.59,霖澤館,30.8,10,5,0
2025-05-15 11:00:00,96.52,霖澤館,31.7,11,5,0
2025-05-15 12:00:00,112.05,霖澤館,32.8,12,5,0
2025-05-15 14:00:00,98.15,霖澤館,32.5,14,5,0
2025-05-15 15:00:00,80.83,霖澤館,32.5,15,5,0
2025-05-15 16:00:00,104.71,霖澤館,30.9,16,5,0
2025-05-15 17:00:00,90.52,霖澤館,30.6,17,5,0
2025-05-15 18:00:00,71.05,霖澤館,30.2,18,5,0
2025-05-15 19:00:00,91.77,霖澤館,29.5,19,5,0
2025-05-15 20:00:00,73.35,霖澤館,29.0,20,5,0
2025-05-15 21:00:00,50.57,霖澤館,28.4,21,5,0
2025-05-15 22:00:00,43.46,霖澤館,28.4,22,5,0
2025-05-15 23:00:00,29.27,霖澤館,28.2,23,5,0
2025-05-16 00:00:00,26.3,霖澤館,27.9,0,5,0
2025-05-16 01:00:00,25.74,霖澤館,27.3,1,5,0
2025-05-16 02:00:00,21.18,霖澤館,26.8,2,5,0
2025-05-16 03:00:00,21.39,霖澤館,26.2,3,5,0
2025-05-16 04:00:00,23.11,霖澤館,26.1,4,5,0
2025-05-16 05:00:00,24.87,霖澤館,25.6,5,5,0
2025-05-16 06:00:00,21.61,霖澤館,25.6,6,5,0
2025-05-16 07:00:00,29.59,霖澤館,26.3,7,5,0
2025-05-16 08:00:00,51.38,霖澤館,28.3,8,5,0
2025-05-16 09:00:00,108.11,霖澤館,30.3,9,5,0
2025-05-16 17:00:00,86.59,霖澤館,30.3,17,5,0
2025-05-16 18:00:00,88.76,霖澤館,29.9,18,5,0
2025-05-16 19:00:00,63.53,霖澤館,29.4,19,5,0
2025-05-16 20:00:00,54.75,霖澤館,29.0,20,5,0
2025-05-16 21:00:00,41.76,霖澤館,28.9,21,5,0
2025-05-16 22:00:00,34.97,霖澤館,28.6,22,5,0
2025-05-16 23:00:00,29.34,霖澤館,28.2,23,5,0
2025-05-17 00:00:00,20.59,霖澤館,27.5,0,5,1
2025-05-17 01:00:00,20.92,霖澤館,26.9,1,5,1
2025-05-17 02:00:00,20.64,霖澤館,26.5,2,5,1
2025-05-17 03:00:00,19.44,霖澤館,26.3,3,5,1
2025-05-17 04:00:00,22.51,霖澤館,25.9,4,5,1
2025-05-17 05:00:00,18.92,霖澤館,25.8,5,5,1
2025-05-17 06:00:00,100.64,霖澤館,26.0,6,5,1
2025-05-17 07:00:00,83.62,霖澤館,26.7,7,5,1
2025-05-17 08:00:00,88.43,霖澤館,27.8,8,5,1
2025-05-17 09:00:00,102.63,霖澤館,30.4,9,5,1
2025-05-17 18:00:00,60.72,霖澤館,27.0,18,5,1
2025-05-17 19:00:00,38.82,霖澤館,27.0,19,5,1
2025-05-17 20:00:00,39.09,霖澤館,27.0,20,5,1
2025-05-17 21:00:00,28.22,霖澤館,26.8,21,5,1
2025-05-17 22:00:00,28.19,霖澤館,26.8,22,5,1
2025-05-17 23:00:00,29.78,霖澤館,26.4,23,5,1
2025-05-18 00:00:00,26.25,霖澤館,26.1,0,5,1
2025-05-18 01:00:00,21.63,霖澤館,26.0,1,5,1
2025-05-18 02:00:00,20.92,霖澤館,25.6,2,5,1
2025-05-18 03:00:00,21.53,霖澤館,25.6,3,5,1
2025-05-18 04:00:00,18.73,霖澤館,25.6,4,5,1
2025-05-18 05:00:00,18.21,霖澤館,25.6,5,5,1
2025-05-18 06:00:00,18.55,霖澤館,25.8,6,5,1
2025-05-18 07:00:00,24.53,霖澤館,26.5,7,5,1
2025-05-18 08:00:00,28.72,霖澤館,27.9,8,5,1
2025-05-18 09:00:00,20.4,霖澤館,29.5,9,5,1
2025-05-18 10:00:00,35.26,霖澤館,31.7,10,5,1
2025-05-18 11:00:00,37.1,霖澤館,31.9,11,5,1
2025-05-18 12:00:00,39.84,霖澤館,31.5,12,5,1
2025-05-18 13:00:00,44.06,霖澤館,29.2,13,5,1
2025-05-18 14:00:00,41.54,霖澤館,28.5,14,5,1
2025-05-18 15:00:00,45.97,霖澤館,26.8,15,5,1
2025-05-18 16:00:00,41.9,霖澤館,25.4,16,5,1
2025-05-18 17:00:00,35.83,霖澤館,25.4,17,5,1
2025-05-18 18:00:00,30.67,霖澤館,25.3,18,5,1
2025-05-18 19:00:00,34.87,霖澤館,25.2,19,5,1
2025-05-18 20:00:00,42.77,霖澤館,25.2,20,5,1
2025-05-18 21:00:00,31.01,霖澤館,25.3,21,5,1
2025-05-18 22:00:00,32.22,霖澤館,25.5,22,5,1
2025-05-18 23:00:00,24.14,霖澤館,25.3,23,5,1
2025-05-19 00:00:00,28.25,霖澤館,25.4,0,5,0
2025-05-19 01:00:00,22.83,霖澤館,25.1,1,5,0
2025-05-19 02:00:00,20.99,霖澤館,25.2,2,5,0
2025-05-19 03:00:00,20.47,霖澤館,24.8,3,5,0
2025-05-19 04:00:00,47.7,霖澤館,24.7,4,5,0
2025-05-19 05:00:00,79.58,霖澤館,24.3,5,5,0
2025-05-19 06:00:00,66.19,霖澤館,24.9,6,5,0
2025-05-19 07:00:00,21.89,霖澤館,25.5,7,5,0
2025-05-19 08:00:00,54.29,霖澤館,26.5,8,5,0
2025-05-19 09:00:00,80.09,霖澤館,27.9,9,5,0
2025-05-19 10:00:00,112.69,霖澤館,29.9,10,5,0
2025-05-19 11:00:00,96.17,霖澤館,31.0,11,5,0
2025-05-19 14:00:00,95.52,霖澤館,30.1,14,5,0
2025-05-19 18:00:00,62.62,霖澤館,29.2,18,5,0
2025-05-19 19:00:00,72.86,霖澤館,29.1,19,5,0
2025-05-19 20:00:00,63.44,霖澤館,29.1,20,5,0
2025-05-19 21:00:00,53.27,霖澤館,28.8,21,5,0
2025-05-19 22:00:00,34.51,霖澤館,28.4,22,5,0
2025-05-19 23:00:00,21.71,霖澤館,28.3,23,5,0
2025-05-20 00:00:00,20.3,霖澤館,27.9,0,5,0
2025-05-20 01:00:00,21.18,霖澤館,27.6,1,5,0
2025-05-20 02:00:00,19.86,霖澤館,27.5,2,5,0
2025-05-20 03:00:00,19.7,霖澤館,27.0,3,5,0
2025-05-20 04:00:00,21.37,霖澤館,27.0,4,5,0
2025-05-20 05:00:00,18.4,霖澤館,26.7,5,5,0
2025-05-20 06:00:00,20.48,霖澤館,26.8,6,5,0
2025-05-20 07:00:00,33.41,霖澤館,27.4,7,5,0
2025-05-20 08:00:00,41.61,霖澤館,28.5,8,5,0
2025-05-20 09:00:00,66.68,霖澤館,30.5,9,5,0
2025-05-20 10:00:00,107.88,霖澤館,31.3,10,5,0
2025-05-20 11:00:00,101.85,霖澤館,31.7,11,5,0
2025-05-20 17:00:00,99.49,霖澤館,30.8,17,5,0
2025-05-20 18:00:00,66.58,霖澤館,29.6,18,5,0
2025-05-20 19:00:00,75.25,霖澤館,29.2,19,5,0
2025-05-20 20:00:00,87.68,霖澤館,29.6,20,5,0
2025-05-20 21:00:00,72.81,霖澤館,29.1,21,5,0
2025-05-20 22:00:00,59.47,霖澤館,28.5,22,5,0
2025-05-20 23:00:00,22.14,霖澤館,28.1,23,5,0
2025-05-21 00:00:00,20.14,霖澤館,27.6,0,5,0
2025-05-21 01:00:00,20.92,霖澤館,27.2,1,5,0
2025-05-21 02:00:00,20.48,霖澤館,27.1,2,5,0
2025-05-21 03:00:00,19.41,霖澤館,26.7,3,5,0
2025-05-21 04:00:00,24.31,霖澤館,26.4,4,5,0
2025-05-21 05:00:00,33.95,霖澤館,26.4,5,5,0
2025-05-21 06:00:00,22.57,霖澤館,26.4,6,5,0
2025-05-21 07:00:00,25.46,霖澤館,26.8,7,5,0
2025-05-21 08:00:00,48.62,霖澤館,27.2,8,5,0
2025-05-21 09:00:00,64.15,霖澤館,28.4,9,5,0
2025-05-21 10:00:00,92.95,霖澤館,29.9,10,5,0
2025-05-21 11:00:00,108.75,霖澤館,31.1,11,5,0
2025-05-21 13:00:00,88.1,霖澤館,33.3,13,5,0
2025-05-21 14:00:00,92.2,霖澤館,32.8,14,5,0
2025-05-21 15:00:00,82.15,霖澤館,33.2,15,5,0
2025-05-21 16:00:00,86.47,霖澤館,32.9,16,5,0
2025-05-21 17:00:00,78.11,霖澤館,32.1,17,5,0
2025-05-21 18:00:00,68.06,霖澤館,31.9,18,5,0
2025-05-21 19:00:00,51.31,霖澤館,30.9,19,5,0
2025-05-21 20:00:00,48.11,霖澤館,30.5,20,5,0
2025-05-21 21:00:00,41.5,霖澤館,30.3,21,5,0
2025-05-21 22:00:00,30.67,霖澤館,29.8,22,5,0
2025-05-21 23:00:00,32.23,霖澤館,29.5,23,5,0
2025-05-22 00:00:00,22.6,霖澤館,29.2,0,5,0
2025-05-22 01:00:00,20.5,霖澤館,28.9,1,5,0
2025-05-22 02:00:00,19.1,霖澤館,28.6,2,5,0
2025-05-22 03:00:00,19.35,霖澤館,28.0,3,5,0
2025-05-22 04:00:00,21.54,霖澤館,27.9,4,5,0
2025-05-22 05:00:00,17.88,霖澤館,27.6,5,5,0
2025-05-22 06:00:00,19.28,霖澤館,27.6,6,5,0
2025-05-22 07:00:00,18.97,霖澤館,28.1,7,5,0
2025-05-22 08:00:00,42.05,霖澤館,29.9,8,5,0
2025-05-22 09:00:00,53.95,霖澤館,31.1,9,5,0
2025-05-22 10:00:00,95.19,霖澤館,31.8,10,5,0
2025-05-22 11:00:00,100.24,霖澤館,32.5,11,5,0
2025-05-22 12:00:00,100.39,霖澤館,32.9,12,5,0
2025-05-22 14:00:00,108.58,霖澤館,33.3,14,5,0
2025-05-22 15:00:00,105.16,霖澤館,31.9,15,5,0
2025-05-22 16:00:00,104.34,霖澤館,32.1,16,5,0
2025-05-22 17:00:00,91.16,霖澤館,31.5,17,5,0
2025-05-22 18:00:00,85.06,霖澤館,31.0,18,5,0
2025-05-22 19:00:00,87.77,霖澤館,29.9,19,5,0
2025-05-22 20:00:00,76.46,霖澤館,24.5,20,5,0
2025-05-22 21:00:00,69.25,霖澤館,25.2,21,5,0
2025-05-22 22:00:00,40.79,霖澤館,25.4,22,5,0
2025-05-22 23:00:00,25.67,霖澤館,25.4,23,5,0
2025-05-23 00:00:00,22.77,霖澤館,25.3,0,5,0
2025-05-23 01:00:00,23.13,霖澤館,25.4,1,5,0
2025-05-23 02:00:00,24.63,霖澤館,25.2,2,5,0
2025-05-23 03:00:00,22.62,霖澤館,25.0,3,5,0
2025-05-23 04:00:00,23.72,霖澤館,25.5,4,5,0
2025-05-23 05:00:00,26.54,霖澤館,25.3,5,5,0
2025-05-23 06:00:00,23.83,霖澤館,25.6,6,5,0
2025-05-23 07:00:00,28.2,霖澤館,26.5,7,5,0
2025-05-23 08:00:00,44.11,霖澤館,28.5,8,5,0
2025-05-23 09:00:00,66.25,霖澤館,29.5,9,5,0
2025-05-23 10:00:00,102.11,霖澤館,31.6,10,5,0
2025-05-23 11:00:00,109.67,霖澤館,33.5,11,5,0
2025-05-23 12:00:00,108.36,霖澤館,34.2,12,5,0
2025-05-23 17:00:00,102.18,霖澤館,33.3,17,5,0
2025-05-23 18:00:00,67.64,霖澤館,32.5,18,5,0
2025-05-23 19:00:00,77.65,霖澤館,32.1,19,5,0
2025-05-23 20:00:00,58.69,霖澤館,31.4,20,5,0
2025-05-23 21:00:00,63.08,霖澤館,30.9,21,5,0
2025-05-23 22:00:00,37.05,霖澤館,29.9,22,5,0
2025-05-23 23:00:00,26.34,霖澤館,30.1,23,5,0
2025-05-24 00:00:00,21.9,霖澤館,30.1,0,5,1
2025-05-24 01:00:00,22.24,霖澤館,29.3,1,5,1
2025-05-24 02:00:00,24.1,霖澤館,29.2,2,5,1
2025-05-24 03:00:00,20.93,霖澤館,28.9,3,5,1
2025-05-24 04:00:00,22.24,霖澤館,29.4,4,5,1
2025-05-24 05:00:00,42.47,霖澤館,29.2,5,5,1
2025-05-24 06:00:00,30.71,霖澤館,28.5,6,5,1
2025-05-24 07:00:00,24.41,霖澤館,28.5,7,5,1
2025-05-24 08:00:00,28.22,霖澤館,28.9,8,5,1
2025-05-24 09:00:00,56.94,霖澤館,25.1,9,5,1
2025-05-24 10:00:00,110.36,霖澤館,23.7,10,5,1
2025-05-24 17:00:00,58.87,霖澤館,23.6,17,5,1
2025-05-24 18:00:00,36.54,霖澤館,23.1,18,5,1
2025-05-24 19:00:00,29.08,霖澤館,22.3,19,5,1
2025-05-24 20:00:00,35.52,霖澤館,22.4,20,5,1
2025-05-24 21:00:00,34.81,霖澤館,21.9,21,5,1
2025-05-24 22:00:00,25.38,霖澤館,21.9,22,5,1
2025-05-24 23:00:00,28.73,霖澤館,21.8,23,5,1
2025-05-25 00:00:00,23.65,霖澤館,21.2,0,5,1
2025-05-25 01:00:00,18.37,霖澤館,21.3,1,5,1
2025-05-25 02:00:00,18.94,霖澤館,21.7,2,5,1
2025-05-25 03:00:00,20.76,霖澤館,21.8,3,5,1
2025-05-25 04:00:00,18.74,霖澤館,21.1,4,5,1
2025-05-25 05:00:00,17.8,霖澤館,21.1,5,5,1
2025-05-25 06:00:00,18.37,霖澤館,20.2,6,5,1
2025-05-25 07:00:00,41.44,霖澤館,20.3,7,5,1
2025-05-25 08:00:00,47.81,霖澤館,20.8,8,5,1
2025-05-25 09:00:00,74.26,霖澤館,20.9,9,5,1
2025-05-25 10:00:00,72.21,霖澤館,20.9,10,5,1
2025-05-25 11:00:00,66.5,霖澤館,19.4,11,5,1
2025-05-25 12:00:00,67.06,霖澤館,19.5,12,5,1
2025-05-25 13:00:00,50.76,霖澤館,20.2,13,5,1
2025-05-25 14:00:00,47.74,霖澤館,19.8,14,5,1
2025-05-25 15:00:00,45.84,霖澤館,20.7,15,5,1
2025-05-25 16:00:00,40.19,霖澤館,21.1,16,5,1
2025-05-25 17:00:00,40.28,霖澤館,21.4,17,5,1
2025-05-25 18:00:00,35.56,霖澤館,21.5,18,5,1
2025-05-25 19:00:00,30.29,霖澤館,21.8,19,5,1
2025-05-25 20:00:00,28.04,霖澤館,21.9,20,5,1
2025-05-25 21:00:00,31.03,霖澤館,21.8,21,5,1
2025-05-25 22:00:00,30.55,霖澤館,22.0,22,5,1
2025-05-25 23:00:00,27.25,霖澤館,22.1,23,5,1
2025-05-26 00:00:00,19.96,霖澤館,22.1,0,5,0
2025-05-26 01:00:00,19.89,霖澤館,22.1,1,5,0
2025-05-26 02:00:00,20.85,霖澤館,22.1,2,5,0
2025-05-26 03:00:00,18.23,霖澤館,22.1,3,5,0
2025-05-26 04:00:00,20.68,霖澤館,21.7,4,5,0
2025-05-26 05:00:00,56.4,霖澤館,21.4,5,5,0
2025-05-26 06:00:00,45.05,霖澤館,20.2,6,5,0
2025-05-26 07:00:00,19.87,霖澤館,18.6,7,5,0
2025-05-26 08:00:00,21.55,霖澤館,17.6,8,5,0
2025-05-26 09:00:00,37.81,霖澤館,17.5,9,5,0
2025-05-26 10:00:00,69.25,霖澤館,17.4,10,5,0
2025-05-26 11:00:00,65.76,霖澤館,18.3,11,5,0
2025-05-26 12:00:00,81.5,霖澤館,19.4,12,5,0
2025-05-26 13:00:00,81.54,霖澤館,19.7,13,5,0
2025-05-26 14:00:00,81.37,霖澤館,20.3,14,5,0
2025-05-26 15:00:00,78.2,霖澤館,20.1,15,5,0
2025-05-26 16:00:00,84.33,霖澤館,19.9,16,5,0
2025-05-26 17:00:00,56.84,霖澤館,19.9,17,5,0
2025-05-26 18:00:00,57.02,霖澤館,19.8,18,5,0
2025-05-26 19:00:00,44.43,霖澤館,20.2,19,5,0
2025-05-26 20:00:00,42.4,霖澤館,20.3,20,5,0
2025-05-26 21:00:00,39.92,霖澤館,20.4,21,5,0
2025-05-26 22:00:00,26.18,霖澤館,20.6,22,5,0
2025-05-26 23:00:00,30.33,霖澤館,20.5,23,5,0
2025-05-27 00:00:00,22.58,霖澤館,20.8,0,5,0
2025-05-27 01:00:00,18.21,霖澤館,21.0,1,5,0
2025-05-27 02:00:00,19.63,霖澤館,21.1,2,5,0
2025-05-27 03:00:00,23.06,霖澤館,21.3,3,5,0
2025-05-27 04:00:00,25.13,霖澤館,21.5,4,5,0
2025-05-27 05:00:00,17.26,霖澤館,21.7,5,5,0
2025-05-27 06:00:00,19.18,霖澤館,22.2,6,5,0
2025-05-27 07:00:00,23.63,霖澤館,22.8,7,5,0
2025-05-27 08:00:00,42.49,霖澤館,23.9,8,5,0
2025-05-27 09:00:00,59.36,霖澤館,25.0,9,5,0
2025-05-27 10:00:00,71.7,霖澤館,25.0,10,5,0
2025-05-27 11:00:00,69.58,霖澤館,26.4,11,5,0
2025-05-27 12:00:00,82.76,霖澤館,27.2,12,5,0
2025-05-27 13:00:00,66.72,霖澤館,27.6,13,5,0
2025-05-27 14:00:00,72.46,霖澤館,28.5,14,5,0
2025-05-27 15:00:00,90.33,霖澤館,28.1,15,5,0
2025-05-27 16:00:00,94.1,霖澤館,25.9,16,5,0
2025-05-27 17:00:00,69.48,霖澤館,24.6,17,5,0
2025-05-27 18:00:00,63.12,霖澤館,24.2,18,5,0
2025-05-27 19:00:00,57.06,霖澤館,23.8,19,5,0
2025-05-27 20:00:00,55.88,霖澤館,24.0,20,5,0
2025-05-27 21:00:00,48.66,霖澤館,24.2,21,5,0
2025-05-27 22:00:00,36.67,霖澤館,24.2,22,5,0
2025-05-27 23:00:00,20.83,霖澤館,24.3,23,5,0
2025-05-28 00:00:00,19.09,霖澤館,24.3,0,5,0
2025-05-28 01:00:00,19.01,霖澤館,24.1,1,5,0
2025-05-28 02:00:00,18.85,霖澤館,23.5,2,5,0
2025-05-28 03:00:00,20.15,霖澤館,23.3,3,5,0
2025-05-28 04:00:00,21.11,霖澤館,23.5,4,5,0
2025-05-28 05:00:00,23.67,霖澤館,23.4,5,5,0
2025-05-28 06:00:00,16.98,霖澤館,23.4,6,5,0
2025-05-28 07:00:00,23.17,霖澤館,24.1,7,5,0
2025-05-28 08:00:00,30.21,霖澤館,25.3,8,5,0
2025-05-28 09:00:00,49.5,霖澤館,26.3,9,5,0
2025-05-28 10:00:00,57.48,霖澤館,27.4,10,5,0
2025-05-28 11:00:00,63.94,霖澤館,27.5,11,5,0
2025-05-28 12:00:00,77.51,霖澤館,27.3,12,5,0
2025-05-28 13:00:00,62.71,霖澤館,26.9,13,5,0
2025-05-28 14:00:00,70.36,霖澤館,26.8,14,5,0
2025-05-28 15:00:00,86.25,霖澤館,26.6,15,5,0
2025-05-28 16:00:00,89.57,霖澤館,26.4,16,5,0
2025-05-28 17:00:00,64.48,霖澤館,25.8,17,5,0
2025-05-28 18:00:00,47.19,霖澤館,25.3,18,5,0
2025-05-28 19:00:00,52.05,霖澤館,24.6,19,5,0
2025-05-28 20:00:00,42.7,霖澤館,24.6,20,5,0
2025-05-28 21:00:00,44.21,霖澤館,24.3,21,5,0
